From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
34079	P35732	reviewed	DEF1_YEAST	RNA polymerase II degradation factor 1 (RRM3-interacting protein 1)	DEF1 RIP1 VID31 YKL054C YKL308	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	738
36473	P34162	reviewed	MED20_YEAST	Mediator of RNA polymerase II transcription subunit 20 (Hyper-recombination suppressor protein 2) (Mediator complex subunit 20) (Suppressor of RNA polymerase B 2)	SRB2 HRS2 MED20 YHR041C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	210
35513	P42834	reviewed	MDJ2_YEAST	Mitochondrial DnaJ homolog 2	MDJ2 YNL328C N0315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
34790	P00401	reviewed	COX1_YEAST	Cytochrome c oxidase subunit 1 (EC 7.1.1.9) (Cytochrome c oxidase polypeptide I)	COX1 OXI3 Q0045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	534
32386	P28795	reviewed	PEX3_YEAST	Peroxisomal biogenesis factor 3 (Peroxin-3)	PEX3 PAS3 YDR329C D9798.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	441
31828	Q12328	reviewed	TIM22_YEAST	Mitochondrial import inner membrane translocase subunit TIM22	TIM22 YDL217C D0884	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	207
33574	P04650	reviewed	RL39_YEAST	Large ribosomal subunit protein eL39 (60S ribosomal protein L39) (L46) (YL40)	RPL39 RPL46 SPB2 YJL189W J0360	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	51
35928	P32842	reviewed	VATL2_YEAST	V-type proton ATPase subunit c' (V-ATPase subunit c') (Proteolipid protein VMA11) (Trifluoperazine resistance protein 3) (V-ATPase 16 kDa proteolipid subunit 2) (Vacuolar proton pump c' subunit)	VMA11 CLS9 TFP3 YPL234C P1064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	164
31755	P31376	reviewed	SWC3_YEAST	SWR1-complex protein 3	SWC3 FUN36 SWC1 YAL011W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	625
31740	P39524	reviewed	ATC3_YEAST	Phospholipid-transporting ATPase DRS2 (EC 7.6.2.1)	DRS2 SWA3 YAL026C FUN38	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1355
31819	P35842	reviewed	PPAB_YEAST	Acid phosphatase PHO11 (EC 3.1.3.2) (P56)	PHO11 YAR071W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	467
32633	P38187	reviewed	UBP13_YEAST	Ubiquitin carboxyl-terminal hydrolase 13 (EC 3.4.19.12) (Deubiquitinating enzyme 13) (Ubiquitin thioesterase 13) (Ubiquitin-specific-processing protease 13)	UBP13 YBL067C YBL0621	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	747
32618	P38177	reviewed	YBI6_YEAST	Uncharacterized protein YBL086C	YBL086C YBL0714	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	466
32600	P38165	reviewed	RTG3_YEAST	Retrograde regulation protein 3	RTG3 YBL103C YBL0810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	486
32702	P35172	reviewed	TREB_YEAST	Probable trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	NTH2 YBR001C YBR0106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	780
32732	P38222	reviewed	RKM3_YEAST	Ribosomal lysine N-methyltransferase 3 (EC 2.1.1.-)	RKM3 YBR030W YBR0314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	552
32755	P38079	reviewed	YRO2_YEAST	Protein YRO2	YRO2 YBR054W YBR0507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	344
32766	P38239	reviewed	YBR2_YEAST	Uncharacterized RING finger protein YBR062C	YBR062C YBR0528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	180
32770	P27654	reviewed	TIP1_YEAST	Temperature shock-inducible protein 1 (EC 3.1.1.-)	TIP1 YBR067C YBR0622	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	210
32788	P09440	reviewed	C1TM_YEAST	C-1-tetrahydrofolate synthase, mitochondrial (C1-THF synthase) [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]	MIS1 YBR084W YBR0751	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	975
32801	P38255	reviewed	RXT2_YEAST	Transcriptional regulatory protein RXT2	RXT2 RAF60 YBR095C YBR0822	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	430
32839	P38109	reviewed	ATG42_YEAST	Vacuolar serine-type carboxypeptidase ATG42 (EC 3.4.16.5) (Carboxypeptidase C) (CPC)	ATG42 YBR139W YBR1015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	508
32847	P38280	reviewed	YSW1_YEAST	Spore-specific protein YSW1	YSW1 YBR148W YBR1125	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	609
32848	P38115	reviewed	ARA1_YEAST	D-arabinose dehydrogenase [NAD(P)+] heavy chain (EC 1.1.1.117) (AKR3C)	ARA1 YBR149W YBR1127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	344
32849	P38114	reviewed	TBS1_YEAST	Uncharacterized transcriptional regulatory protein TBS1 (Thiabendazole sensitive protein 1)	TBS1 YBR150C YBR1133	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1094
32858	P38286	reviewed	MKAR_YEAST	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)	IFA38 YBR159W YBR1209	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	347
32873	P38293	reviewed	UMP1_YEAST	Proteasome maturation factor UMP1	UMP1 YBR173C YBR1234	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	148
32885	P38301	reviewed	GDT1_YEAST	Divalent cation/proton antiporter GDT1 (GCR1-dependent translation factor 1)	GDT1 YBR187W YBR1310	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	280
32891	P38305	reviewed	AIM4_YEAST	Altered inheritance of mitochondria protein 4 (Synthetic with old yellow enzyme protein 1)	AIM4 SOY1 YBR194W YBR1404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	123
32894	P38306	reviewed	YB47_YEAST	Uncharacterized protein YBR197C	YBR197C YBR1409	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	217
32909	P32831	reviewed	NGR1_YEAST	Negative growth regulatory protein NGR1 (RNA-binding protein RBP1)	NGR1 RBP1 YBR212W YBR1459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	672
32912	Q01448	reviewed	HPC2_YEAST	Histone promoter control protein 2	HPC2 YBR215W YBR1503	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	625
32915	P32327	reviewed	PYC2_YEAST	Pyruvate carboxylase 2 (EC 6.4.1.1) (Pyruvic carboxylase 2) (PCB 2)	PYC2 YBR218C YBR1507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1180
32924	P38138	reviewed	GLU2A_YEAST	Glucosidase 2 subunit alpha (EC 3.2.1.207) (Alpha-glucosidase II subunit alpha) (Glucosidase II subunit alpha) (Reversal of TOR2 lethality protein 2)	ROT2 GLS2 YBR229C YBR1526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	954
32944	P32449	reviewed	AROG_YEAST	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	ARO4 YBR249C YBR1701	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	370
32963	P36532	reviewed	RM37_YEAST	Large ribosomal subunit protein mL54 (54S ribosomal protein L37, mitochondrial) (YmL37)	MRPL37 YBR268W YBR1736A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	105
32975	P38149	reviewed	DUG2_YEAST	Probable di- and tripeptidase DUG2 (EC 3.4.-.-) (Deficient in utilization of glutathione protein 2) (GSH degradosomal complex subunit DUG2)	DUG2 YBR281C YBR2018	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	878
30968	P25559	reviewed	DCC1_YEAST	Sister chromatid cohesion protein DCC1 (Defective in sister chromatid cohesion protein 1)	DCC1 YCL016C YCL16C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	380
30967	P25374	reviewed	NFS1_YEAST	Cysteine desulfurase, mitochondrial (EC 2.8.1.7) (tRNA-splicing protein SPL1)	NFS1 SPL1 YCL017C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	497
30952	P25368	reviewed	RRP7_YEAST	Ribosomal RNA-processing protein 7	RRP7 YCL031C YCL184 YCL31C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	297
31013	P25623	reviewed	SYP1_YEAST	Suppressor of yeast profilin deletion	SYP1 YCR030C YCR30C/YCR29C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	870
31025	P25361	reviewed	YCT3_YEAST	Uncharacterized protein YCR043C	YCR043C YCR43C YCR725	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	127
31029	P25627	reviewed	BUD23_YEAST	18S rRNA (guanine(1575)-N(7))-methyltransferase (EC 2.1.1.309) (Bud site selection protein 23)	BUD23 YCR047C YCR47C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	275
31046	P25642	reviewed	IMG2_YEAST	Large ribosomal subunit protein mL49 (54S ribosomal protein IMG2, mitochondrial) (Integrity of mitochondrial genome protein 2)	IMG2 YCR071C YCR71C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
31049	P37262	reviewed	SOL2_YEAST	6-phosphogluconolactonase-like protein 2 (Suppressor of LOS1)	SOL2 YCR073W-A YCRX13W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	315
31051	P25659	reviewed	FUB1_YEAST	Silencing boundary-establishment protein FUB1 (Function of boundary protein 1) (Proteasome inhibitor PI31-like protein FUB1)	FUB1 YCR076C YCR76C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	250
31054	P25648	reviewed	SRB8_YEAST	Mediator of RNA polymerase II transcription subunit 12 (Mediator complex subunit 12) (Suppressor of RNA polymerase B 8)	SRB8 GIG1 MED12 NUT6 SSN5 YCR081W YCR81W/YCR80W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1427
31059	P37263	reviewed	YC16_YEAST	UPF0743 protein YCR087C-A	YCR087C-A YCRX16C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	153
31062	P25654	reviewed	YCY0_YEAST	UPF0587 protein YCR090C	YCR090C YCR1104 YCR90C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	182
32047	P40327	reviewed	PRS4_YEAST	26S proteasome regulatory subunit 4 homolog (Tat-binding homolog 5)	RPT2 YHS4 YTA5 YDL007W D2920	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	437
32036	Q12451	reviewed	OSH2_YEAST	Oxysterol-binding protein homolog 2 (Oxysterol-binding protein-related protein 2) (ORP 2) (OSBP-related protein 2)	OSH2 YDL019C D2845	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1283
32025	Q12389	reviewed	DBP10_YEAST	ATP-dependent RNA helicase DBP10 (EC 3.6.4.13) (DEAD box protein 10)	DBP10 YDL031W D2770	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	995
32022	Q12069	reviewed	PUS9_YEAST	tRNA pseudouridine(32) synthase, mitochondrial (EC 5.4.99.28) (tRNA pseudouridine synthase 9) (tRNA pseudouridylate synthase 9) (tRNA-uridine isomerase 9)	PUS9 YDL036C D2743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	462
32015	P10849	reviewed	MTF2_YEAST	Mitochondrial transcription factor 2 (Protein NAM1)	MTF2 NAM1 YDL044C D2705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
32006	Q07362	reviewed	PBP4_YEAST	Protein PBP4 (PBP1-binding protein 4)	PBP4 YDL053C D2574	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	185
32005	Q07376	reviewed	MCH1_YEAST	Probable transporter MCH1 (Monocarboxylate transporter homolog 1)	MCH1 YDL054C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	486
32003	P41940	reviewed	MPG1_YEAST	Mannose-1-phosphate guanyltransferase (EC 2.7.7.13) (ATP-mannose-1-phosphate guanylyltransferase) (GDP-mannose pyrophosphorylase) (NDP-hexose pyrophosphorylase)	PSA1 MPG1 SRB1 VIG9 YDL055C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	361
31983	P32419	reviewed	MDHP_YEAST	Malate dehydrogenase, peroxisomal (EC 1.1.1.37)	MDH3 YDL078C D2468	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	343
31968	P38985	reviewed	SRP14_YEAST	Signal recognition particle subunit SRP14 (Signal recognition particle 14 kDa protein homolog)	SRP14 YDL092W D2404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
31959	P43123	reviewed	UAP1_YEAST	UDP-N-acetylglucosamine pyrophosphorylase (EC 2.7.7.23)	QRI1 UAP1 YDL103C D2362	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	477
31947	Q07532	reviewed	IWR1_YEAST	RNA polymerase II nuclear localization protein IWR1 (Interacting with RNA polymerase II protein 1)	IWR1 YDL115C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	353
31922	Q12334	reviewed	SCM3_YEAST	Protein SCM3 (Suppressor of chromosome missegregation protein 3)	SCM3 YDL139C D2155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	223
31918	P39078	reviewed	TCPD_YEAST	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta)	CCT4 ANC2 TCP4 YDL143W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	528
31862	P48570	reviewed	HOSC_YEAST	Homocitrate synthase, cytosolic isozyme (HCS) (EC 2.3.3.14)	LYS20 YDL182W D1298	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	428
31870	Q07738	reviewed	YD241_YEAST	Uncharacterized protein YDL241W	YDL241W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	123
32059	P40317	reviewed	SOK1_YEAST	Protein SOK1	SOK1 YDR006C YD8119.12C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	901
32072	Q12421	reviewed	ATG31_YEAST	Autophagy-related protein 31 (CIK1 suppressor protein 1) (Protein CIS1)	ATG31 CIS1 YDR022C PZD196 YD9335.08c	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	196
32099	P11353	reviewed	HEM6_YEAST	Oxygen-dependent coproporphyrinogen-III oxidase (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)	HEM13 YDR044W YD5112.02	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	328
32103	Q04311	reviewed	VMS1_YEAST	tRNA endonuclease VMS1 (EC 3.1.-.-) (VCP/CDC48-associated mitochondrial stress-responsive protein 1)	VMS1 YDR049W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	632
32169	P52892	reviewed	ALAT_YEAST	Probable alanine aminotransferase (EC 2.6.1.2) (Glutamate pyruvate transaminase) (GPT) (Glutamic--alanine transaminase) (Glutamic--pyruvic transaminase)	ALT2 YDR111C YD9727.07C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	507
32193	Q03919	reviewed	RUB1_YEAST	NEDD8-like protein RUB1 (Related to ubiquitin protein 1) (Ubiquitin-like protein RUB1)	RUB1 YDR139C YD9302.15C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	77
32195	Q03921	reviewed	DOP1_YEAST	Protein dopey	DOP1 YDR141C YD9302.17C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1698
32201	Q03764	reviewed	EKI1_YEAST	Ethanolamine kinase (EK) (EC 2.7.1.82)	EKI1 YDR147W YD8358.04	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	534
32216	Q03774	reviewed	TRM82_YEAST	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82 (Transfer RNA methyltransferase 82)	TRM82 YDR165W YD8358.19	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	444
32227	Q03973	reviewed	HMO1_YEAST	High mobility group protein 1 (High spontaneous mutagenesis protein 2)	HMO1 HSM2 YDR174W YD9395.07	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	246
32267	Q12151	reviewed	UPC2_YEAST	Sterol uptake control protein 2 (Mannoprotein regulation by oxygen protein 4)	UPC2 MOX4 YDR213W YD8142.14 YD8142B.05	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	913
32273	Q04924	reviewed	GLU2B_YEAST	Glucosidase 2 subunit beta (Alpha-glucosidase 2 subunit beta) (Alpha-glucosidase II subunit beta) (Glucosidase II subunit beta)	GTB1 YDR221W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	702
32285	P49367	reviewed	LYS4_YEAST	Homoaconitase, mitochondrial (EC 4.2.1.36) (Homoaconitate hydratase)	LYS4 LYS3 YDR234W YD8419.01 YD9934.18	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	693
32286	Q03776	reviewed	PRP42_YEAST	U1 small nuclear ribonucleoprotein component PRP42 (U1 snRNP protein PRP42) (65 kDa snRNP protein) (Pre-mRNA-processing factor 42)	PRP42 MUD16 SNU65 YDR235W YD8419.02	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	544
32299	Q03786	reviewed	GNTK_YEAST	Probable gluconokinase (EC 2.7.1.12) (Gluconate kinase)	YDR248C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	193
32301	P37304	reviewed	PAM1_YEAST	Protein PAM1	PAM1 YDR251W YD8419.18 YD9320A.01	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	830
32326	Q05584	reviewed	GLO2_YEAST	Hydroxyacylglutathione hydrolase, cytoplasmic isozyme (EC 3.1.2.6) (Glyoxalase II) (Glx II)	GLO2 YDR272W D9954.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	274
32351	Q06631	reviewed	BFR2_YEAST	Protein BFR2 (Brefeldin A resistance protein 2)	BFR2 YDR299W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	534
32367	Q06665	reviewed	RAD34_YEAST	DNA repair protein RAD34	RAD34 YDR314C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	692
32379	Q06678	reviewed	RM35_YEAST	Large ribosomal subunit protein mL38 (54S ribosomal protein L35, mitochondrial) (YmL35)	MRPL35 YDR322W D9798.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	367
32387	Q06682	reviewed	UBX5_YEAST	UBX domain-containing protein 5	UBX5 YDR330W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	500
32394	P21771	reviewed	RT28_YEAST	Small ribosomal subunit protein uS15m (37S ribosomal protein S28, mitochondrial)	MRPS28 YDR337W D9651.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	286
32410	P29509	reviewed	TRXB1_YEAST	Thioredoxin reductase 1 (TR) (TrxR) (EC 1.8.1.9) (Thioredoxin peroxidase 1) (TPx) (Thioredoxin-dependent peroxide reductase 1)	TRR1 YDR353W D9476.5	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	319
32411	P07285	reviewed	TRPD_YEAST	Anthranilate phosphoribosyltransferase (PRtransferase) (EC 2.4.2.18)	TRP4 YDR354W D9476.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	380
32417	Q06339	reviewed	TFC6_YEAST	Transcription factor tau 91 kDa subunit (TFIIIC 91 kDa subunit) (Transcription factor C subunit 6)	TFC6 YDR362C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	672
32431	Q06385	reviewed	VPS74_YEAST	Vacuolar protein sorting-associated protein 74	VPS74 YDR372C D9481.15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	345
32446	P32324	reviewed	EF2_YEAST	Elongation factor 2 (EF-2) (EC 3.6.5.-) (Eukaryotic elongation factor 2) (eEF2) (Ribosomal translocase) (Translation elongation factor 2)	EFT1 YOR133W O3317 YOR3317W; EFT2 YDR385W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	842
32458	Q92317	reviewed	NCB2_YEAST	Negative cofactor 2 complex subunit beta (NC2 complex subunit beta) (Transcriptional repressor YDR1)	NCB2 YDR1 YDR397C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
32465	P32387	reviewed	RM41_YEAST	Large ribosomal subunit protein uL23m (54S ribosomal protein L41, mitochondrial) (YmL41)	MRP20 MRPL41 YDR405W D9509.23	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	263
32508	Q04120	reviewed	TSA2_YEAST	Peroxiredoxin TSA2 (Prx) (EC 1.11.1.24) (Cytoplasmic thiol peroxidase 2) (cTPx 2) (Thiol-specific antioxidant protein 2) (Thioredoxin peroxidase type Ib) (TPx type Ib) (Thioredoxin-dependent peroxiredoxin TSA2)	TSA2 YDR453C D9461.38	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	196
32516	P36527	reviewed	RM28_YEAST	Large ribosomal subunit protein mL40 (54S ribosomal protein L28, mitochondrial) (YmL28)	MRPL28 YDR462W D8035.6	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	147
32517	Q00947	reviewed	STP1_YEAST	Transcription factor STP1	STP1 BAP1 SSY2 YDR463W D8035.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	519
32527	Q03361	reviewed	JIP4_YEAST	Uncharacterized protein JIP4 (Jumonji-interacting protein 4)	JIP4 YDR475C YDR474C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	876
32537	Q03388	reviewed	VPS72_YEAST	Vacuolar protein sorting-associated protein 72 (SWR complex protein 2)	VPS72 SWC2 YDR485C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	795
32552	Q04383	reviewed	PLM2_YEAST	Protein PLM2 (Plasmid maintenance protein 2)	PLM2 YDR501W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	521
32553	P19358	reviewed	METK2_YEAST	S-adenosylmethionine synthase 2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2)	SAM2 ETH2 YDR502C D9719.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	384
32566	Q12034	reviewed	SLF1_YEAST	Protein SLF1	SLF1 YDR515W D9719.20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	447
32568	Q04410	reviewed	GRH1_YEAST	GRASP65 homolog protein 1	GRH1 YDR517W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	372
32570	P32472	reviewed	FKBP2_YEAST	Peptidyl-prolyl cis-trans isomerase FPR2 (PPIase FPR2) (EC 5.2.1.8) (13-kDa membrane-associated FK506-binding protein) (FKBP-13) (FK506-binding protein 2) (FKBP proline rotamase 2) (FKBP-15)	FPR2 FKB2 YDR519W D9719.24	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	135
32582	Q04432	reviewed	HSP31_YEAST	Glutathione-independent glyoxalase HSP31 (EC 4.2.1.130) (Glyoxalase 3 homolog 1) (Heat shock protein 31)	HSP31 YDR533C D9719.36	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	237
36730	P40006	reviewed	IRC22_YEAST	Increased recombination centers protein 22	IRC22 YEL001C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	225
36719	P28263	reviewed	UBC8_YEAST	Ubiquitin-conjugating enzyme E2-24 kDa (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 8) (Glucose-induced degradation protein 3) (Ubiquitin carrier protein) (Ubiquitin-protein ligase)	UBC8 GID3 YEL012W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	218
36715	P39997	reviewed	NPP2_YEAST	Ectonucleotide pyrophosphatase/phosphodiesterase 2 (E-NPP 2) [Includes: Alkaline phosphodiesterase 1 (EC 3.1.4.1); Nucleotide pyrophosphatase (NPPase) (EC 3.6.1.9) (Nucleotide diphosphatase)]	NPP2 YEL016C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	493
36706	P39992	reviewed	YEC3_YEAST	Uncharacterized protein YEL023C	YEL023C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	682
36689	P32623	reviewed	CRH2_YEAST	Probable glycosidase CRH2 (EC 3.2.-.-) (Congo red hypersensitive protein 2) (Unknown transcript 2 protein)	UTR2 CRH2 YEL040W SYGP-ORF18	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	467
36685	P32617	reviewed	IES6_YEAST	Chromatin-remodeling complex subunit IES6 (Ino eighty subunit 6)	IES6 YEL044W SYGP-ORF13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	166
36674	P39985	reviewed	DPO5_YEAST	rDNA transcriptional regulator POL5 (EC 2.7.7.7) (DNA polymerase V) (POL V) (DNA polymerase phi)	POL5 YEL055C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1022
36765	P40019	reviewed	CHZ1_YEAST	Histone H2A.Z-specific chaperone CHZ1	CHZ1 YER030W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	153
36770	P40023	reviewed	EDC2_YEAST	Enhancer of mRNA-decapping protein 2	EDC2 YER035W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	145
