From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
WBGene00017696	P34409	reviewed	POLK_CAEEL	DNA polymerase kappa (EC 2.7.7.7)	polk-1 F22B7.6	Caenorhabditis elegans	596
WBGene00015163	Q10952	reviewed	YMP9_CAEEL	Uncharacterized protein B0361.9	B0361.9	Caenorhabditis elegans	194
WBGene00007010	P34552	reviewed	ALXA_CAEEL	Apoptosis-linked gene 2-interacting protein X 1 (Prion-like-(Q/N-rich) domain-bearing protein 58) (Protein YNK1)	alx-1 pqn-58 R10E12.1	Caenorhabditis elegans	882
WBGene00003655	O45907	reviewed	NHR65_CAEEL	Nuclear hormone receptor family member nhr-65	nhr-65 Y17D7A.3	Caenorhabditis elegans	401
WBGene00022781	Q23552	reviewed	PMT1_CAEEL	Phosphoethanolamine N-methyltransferase 1 (PEAMT-1) (PMT-1) (EC 2.1.1.103) (Methyltransf_25 domain-containing protein) (S-adenosyl-L-methionine:phosphoethanolamine N-methyltransferase)	pmt-1 ZK622.3	Caenorhabditis elegans	475
WBGene00016913	Q18823	reviewed	LAM2_CAEEL	Laminin-like protein lam-2	lam-2 C54D1.5	Caenorhabditis elegans	1633
WBGene00000857	P34888	reviewed	WNT1_CAEEL	Protein Wnt-1	cwn-1 wnt-1 K10B4.6	Caenorhabditis elegans	372
WBGene00044068	A0A5E4M3Q4	reviewed	SYD9_CAEEL	Zinc finger protein syd-9 (Synapse defective protein 9)	syd-9 tag-239 ztf-10 ZK867.1	Caenorhabditis elegans	554
WBGene00020556	P83388	reviewed	AMDL_CAEEL	Probable peptidyl-glycine alpha-amidating monooxygenase pamn-1 (PAM) [Includes: Probable peptidylglycine alpha-hydroxylating monooxygenase (PHM) (EC 1.14.17.3); Probable peptidyl-alpha-hydroxyglycine alpha-amidating lyase (EC 4.3.2.5) (Peptidylamidoglycolate lyase) (PAL)]	pamn-1 T19B4.1	Caenorhabditis elegans	663
WBGene00001599	Q966L9	reviewed	GLH2_CAEEL	ATP-dependent RNA helicase glh-2 (EC 3.6.4.13) (Germline helicase 2)	glh-2 C55B7.1	Caenorhabditis elegans	974
WBGene00000210	Q18803	reviewed	ATPL2_CAEEL	Probable ATP synthase subunit g 2, mitochondrial (ATPase subunit g 2)	asg-2 C53B7.4	Caenorhabditis elegans	131
WBGene00002074	Q19969	reviewed	IMA3_CAEEL	Importin subunit alpha-3 (Karyopherin subunit alpha-3)	ima-3 F32E10.4	Caenorhabditis elegans	514
WBGene00016400	Q18449	reviewed	YC2L_CAEEL	Uncharacterized Golgi apparatus membrane protein-like protein C34D4.4	C34D4.4	Caenorhabditis elegans	205
WBGene00007555	Q17949	reviewed	DOHH_CAEEL	Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase)	dohh-1 tag-242 C14A4.1	Caenorhabditis elegans	298
WBGene00003030	Q07292	reviewed	KRAF1_CAEEL	Raf homolog serine/threonine-protein kinase (EC 2.7.11.1) (Abnormal cell lineage protein 45)	lin-45 raf-1 Y73B6A.5	Caenorhabditis elegans	813
WBGene00010454	P34491	reviewed	YMM3_CAEEL	Uncharacterized protein K01B6.3	K01B6.3	Caenorhabditis elegans	410
WBGene00003124	P37209	reviewed	ATIF1_CAEEL	ATPase inhibitor mai-1, mitochondrial (ATP synthase F1 subunit epsilon)	mai-1 K10B3.9	Caenorhabditis elegans	88
WBGene00004344	P34295	reviewed	RGS1_CAEEL	Regulator of G-protein signaling rgs-1	rgs-1 C05B5.7	Caenorhabditis elegans	201
WBGene00021371	Q965X7	reviewed	NAPE1_CAEEL	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D 1 (NAPE-1) (EC 3.1.4.54)	nape-1 Y37E11AR.4	Caenorhabditis elegans	356
WBGene00020437	P46975	reviewed	STT3_CAEEL	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit stt-3 (Oligosaccharyl transferase subunit stt-3) (EC 2.4.99.18)	stt-3 T12A2.2	Caenorhabditis elegans	757
WBGene00002264	P36573	reviewed	LEC1_CAEEL	32 kDa beta-galactoside-binding lectin (32 kDa GBP)	lec-1 W09H1.6	Caenorhabditis elegans	279
WBGene00003638	Q94407	reviewed	NHR48_CAEEL	Nuclear hormone receptor family member nhr-48	nhr-48 ZK662.3	Caenorhabditis elegans	817
WBGene00007237	Q93170	reviewed	OSGP2_CAEEL	Probable tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein osgl-1) (tRNA threonylcarbamoyladenosine biosynthesis protein osgl-1)	osgl-1 C01G10.10	Caenorhabditis elegans	421
WBGene00006822	Q93380	reviewed	UNC93_CAEEL	Putative potassium channel regulatory protein unc-93 (Uncoordinated protein 93)	unc-93 C46F11.1	Caenorhabditis elegans	705
WBGene00019606	Q86NG3	reviewed	CLC88_CAEEL	C-type lectin domain-containing protein 88 (Chondroitin proteoglycan 6)	clec-88 cpg-6 K10B2.3	Caenorhabditis elegans	228
WBGene00015157	Q7JPQ6	reviewed	YMP3_CAEEL	Uncharacterized protein B0361.3	B0361.3	Caenorhabditis elegans	627
WBGene00000940	G5EFS4	reviewed	DCPS_CAEEL	m7GpppX diphosphatase (EC 3.6.1.59) (Decapping scavenger enzyme) (Heat shock-like protein) (Protein DCS-1) (Scavenger mRNA-decapping enzyme DcpS)	dcs-1 hsl-1 Y113G7A.9	Caenorhabditis elegans	311
WBGene00007186	Q03564	reviewed	YKD6_CAEEL	Uncharacterized protein B0464.6	B0464.6	Caenorhabditis elegans	643
WBGene00003529	Q21388	reviewed	NAS10_CAEEL	Zinc metalloproteinase nas-10 (EC 3.4.24.-) (Nematode astacin 10)	nas-10 K09C8.3	Caenorhabditis elegans	540
WBGene00006733	Q19584	reviewed	UFD1_CAEEL	Ubiquitin fusion degradation protein 1 homolog (UB fusion protein 1)	ufd-1 F19B6.2	Caenorhabditis elegans	342
WBGene00013591	D0Z5N4	reviewed	E2AKB_CAEEL	Eukaryotic translation initiation factor 2-alpha kinase gcn-2 (EC 2.7.11.1) (General control nonderepressible kinase 2)	gcn-2 Y81G3A.3	Caenorhabditis elegans	1699
WBGene00011071	Q09417	reviewed	RIC1_CAEEL	Guanine nucleotide exchange factor subunit R06F6.8 (Protein RIC1 homolog)	R06F6.8	Caenorhabditis elegans	1470
WBGene00005006	Q18919	reviewed	RCORB_CAEEL	REST corepressor spr-1 (CoREST) (Suppressor of presenilin 1)	spr-1 slr-10 D1014.8	Caenorhabditis elegans	558
WBGene00002982	Q10931	reviewed	ATG12_CAEEL	Ubiquitin-like protein atg-12 (Autophagy-related protein 12)	lgg-3 atg-12 B0336.8	Caenorhabditis elegans	118
WBGene00001252	Q8MQA7	reviewed	ELT4_CAEEL	Probable transcription factor elt-4 (GATA-type domain-containing protein elt-4)	elt-4 C39B10.6	Caenorhabditis elegans	72
WBGene00016631	Q18600	reviewed	ERP1B_CAEEL	Putative endoplasmic reticulum metallopeptidase 1-B (EC 3.4.-.-) (FXNA-like protease)	C44B7.11	Caenorhabditis elegans	895
WBGene00014004	Q23544	reviewed	FICD_CAEEL	Protein adenylyltransferase fic-1 (EC 2.7.7.108) (De-AMPylase fic-1) (EC 3.1.4.-)	fic-1 ZK593.8	Caenorhabditis elegans	508
WBGene00002001	P34183	reviewed	SYH_CAEEL	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hars-1 hrs-1 syh-1 T11G6.1	Caenorhabditis elegans	521
WBGene00008800	Q19459	reviewed	GSLG1_CAEEL	Golgi apparatus protein 1 homolog	F14E5.2	Caenorhabditis elegans	1149
WBGene00007113	Q17439	reviewed	YQVW_CAEEL	Uncharacterized protein B0035.15	B0035.15	Caenorhabditis elegans	283
WBGene00020185	P91427	reviewed	PGK_CAEEL	Probable phosphoglycerate kinase (EC 2.7.2.3)	pgk-1 T03F1.3	Caenorhabditis elegans	417
WBGene00004494	P52821	reviewed	RS25_CAEEL	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)	rps-25 K02B2.5	Caenorhabditis elegans	117
WBGene00015390	Q11125	reviewed	YX14_CAEEL	Uncharacterized protein C03F11.4	C03F11.4	Caenorhabditis elegans	389
WBGene00007331	Q09451	reviewed	PHO11_CAEEL	Putative acid phosphatase 11 (EC 3.1.3.2)	pho-11 C05C10.4	Caenorhabditis elegans	413
WBGene00009176	P91851	reviewed	NMNA2_CAEEL	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 2 (NMN/NaMN adenylyltransferase 2) (EC 2.7.7.1) (EC 2.7.7.18) (Nicotinamide mononucleotide adenylyltransferase 2) (NMN adenylyltransferase 2) (Nicotinate-nucleotide adenylyltransferase 2) (NaMN adenylyltransferase 2)	nmat-2 F26H9.4	Caenorhabditis elegans	223
WBGene00000913	G5EE01	reviewed	PTEN_CAEEL	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase daf-18 (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Abnormal dauer formation protein 18)	daf-18 T07A9.6	Caenorhabditis elegans	962
WBGene00016968	Q18892	reviewed	EPG5_CAEEL	Ectopic P granules protein 5	epg-5 C56C10.12	Caenorhabditis elegans	2352
WBGene00017244	Q19202	reviewed	APY1_CAEEL	Apyrase apy-1 (EC 3.6.1.6) (Uridine-diphosphatase) (UDPase)	apy-1 F08C6.6	Caenorhabditis elegans	355
WBGene00001522	Q19000	reviewed	BODG_CAEEL	Probable gamma-butyrobetaine dioxygenase (EC 1.14.11.1) (Gamma-butyrobetaine hydroxylase) (Gamma-BBH) (Gamma-butyrobetaine,2-oxoglutarate dioxygenase)	gbh-1 D2089.5	Caenorhabditis elegans	421
WBGene00019196	O17213	reviewed	ROGDI_CAEEL	Protein rogdi homolog	H14A12.3	Caenorhabditis elegans	292
WBGene00018254	Q20256	reviewed	YPX2_CAEEL	Uncharacterized protein F40H6.2	F40H6.2	Caenorhabditis elegans	1124
WBGene00006063	Q19200	reviewed	STO1_CAEEL	Stomatin-1	sto-1 F08C6.4	Caenorhabditis elegans	330
WBGene00012137	Q22851	reviewed	ASIC2_CAEEL	Degenerin-like protein asic-2 (Acid-sensing/amiloride-sensitive ion channel protein 2)	asic-2 T28F4.2	Caenorhabditis elegans	545
WBGene00003927	O44156	reviewed	PSA1_CAEEL	Proteasome subunit alpha type-1 (Proteasome subunit alpha 6)	pas-6 CD4.6	Caenorhabditis elegans	260
WBGene00014029	P34658	reviewed	YOUB_CAEEL	Uncharacterized protein ZK637.12	ZK637.12	Caenorhabditis elegans	246
WBGene00015515	Q17695	reviewed	SPDL1_CAEEL	Spindly-like protein spdl-1	spdl-1 C06A8.5	Caenorhabditis elegans	479
WBGene00016509	P91134	reviewed	PURA_CAEEL	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	adss-1 C37H5.6	Caenorhabditis elegans	457
WBGene00000964	Q18677	reviewed	DHP2_CAEEL	Dihydropyrimidinase 2 (EC 3.5.2.2) (CeCRMP/DHP-2) (UlipA)	dhp-2 C47E12.8	Caenorhabditis elegans	520
WBGene00020462	Q22431	reviewed	ARI2_CAEEL	Potential E3 ubiquitin-protein ligase ariadne-2 (EC 2.3.2.31) (Protein ariadne-2) (Ari-2) (RING-type E3 ubiquitin transferase ariadne-2)	ari-2 T12E12.1	Caenorhabditis elegans	482
WBGene00004800	Q21921	reviewed	SIR2_CAEEL	NAD-dependent protein deacetylase sir-2.1 (EC 2.3.1.286) (Protein sir-2.1) (Regulatory protein SIR2 homolog 1)	sir-2.1 R11A8.4	Caenorhabditis elegans	607
WBGene00011334	P49391	reviewed	RT14_CAEEL	Small ribosomal subunit protein uS14m (40S ribosomal protein S14, mitochondrial) (MRP-S14) (S14mt)	mrps-14 T01E8.6	Caenorhabditis elegans	199
WBGene00011614	G5EEG1	reviewed	NFYA1_CAEEL	Nuclear transcription factor Y subunit nfya-1 (CAAT box DNA-binding protein subunit nfya-1)	nfya-1 T08D10.1	Caenorhabditis elegans	482
WBGene00015791	Q18012	reviewed	BBLN_CAEEL	Bublin coiled-coil protein	bbln-1 C15C7.5 CELE_C15C7.5	Caenorhabditis elegans	125
WBGene00020897	Q10025	reviewed	DEL10_CAEEL	Degenerin-like protein del-10	del-10 T28D9.7	Caenorhabditis elegans	1069
WBGene00009671	Q93712	reviewed	MFAP1_CAEEL	Microfibrillar-associated protein 1	mfap-1 F43G9.10	Caenorhabditis elegans	466
WBGene00015678	Q5ZR76	reviewed	GDPP1_CAEEL	GDP-D-glucose phosphorylase 1 (EC 2.7.7.78) (Metabolite control phosphorylase 1)	mcp-1 C10F3.4	Caenorhabditis elegans	482
WBGene00001517	Q18007	reviewed	ACM1_CAEEL	Probable muscarinic acetylcholine receptor gar-1 (G-protein-linked acetylcholine receptor 1)	gar-1 C15B12.5	Caenorhabditis elegans	713
WBGene00002240	G5EDA5	reviewed	KSRB_CAEEL	Kinase suppressor of Ras B	ksr-2 F58D5.4	Caenorhabditis elegans	550
WBGene00006423	G5EFF1	reviewed	ASD2_CAEEL	RNA-binding protein asd-2 (Alternative splicing defective protein 2)	asd-2 let-529 star-2 tag-44 T21G5.5	Caenorhabditis elegans	445
WBGene00001555	O02298	reviewed	GCY35_CAEEL	Soluble guanylate cyclase gcy-35 (EC 4.6.1.2)	gcy-35 T04D3.4	Caenorhabditis elegans	688
WBGene00003822	Q21029	reviewed	NSY1_CAEEL	Mitogen-activated protein kinase kinase kinase nsy-1 (EC 2.7.11.25) (Apoptosis signal-regulating kinase 1) (ASK-1) (Neuronal symmetry kinase 1)	nsy-1 F59A6.1	Caenorhabditis elegans	1498
WBGene00011975	P90970	reviewed	GOGA5_CAEEL	Golgin-84	T24B1.1	Caenorhabditis elegans	530
WBGene00017683	Q09309	reviewed	RBBP5_CAEEL	Retinoblastoma-binding protein homolog 5	rbbp-5 lsy-15 F21H12.1	Caenorhabditis elegans	454
WBGene00008409	O17730	reviewed	THT2_CAEEL	Putative thiosulfate sulfurtransferase mpst-1 (EC 2.8.1.1) (Mercaptopyruvate sulfurtransferase homolog 1)	mpst-1 D2023.5	Caenorhabditis elegans	328
WBGene00010062	Q93789	reviewed	LIPL1_CAEEL	Lipase lipl-1 (EC 3.1.1.-) (Lipase-like 1)	lipl-1 F54F3.3	Caenorhabditis elegans	405
WBGene00011645	Q09350	reviewed	YRU4_CAEEL	Uncharacterized protein T09B9.4	T09B9.4	Caenorhabditis elegans	528
WBGene00001248	O45487	reviewed	EMAL_CAEEL	Echinoderm microtubule-associated protein-like elp-1	elp-1 F38A6.2	Caenorhabditis elegans	891
WBGene00003791	Q19131	reviewed	NPP5_CAEEL	Nuclear pore complex protein 5 (Nuclear pore complex protein Nup107) (Nucleoporin npp-5)	npp-5 F07A11.3	Caenorhabditis elegans	813
WBGene00015100	P41993	reviewed	YKC2_CAEEL	Uncharacterized protein B0280.2	B0280.2	Caenorhabditis elegans	627
WBGene00012834	Q9XWN7	reviewed	NSH1_CAEEL	Nucleoside hydrolase (EC 3.2.2.-) (EC 3.2.2.1) (EC 3.2.2.2) (EC 3.2.2.3) (EC 3.2.2.7) (EC 3.2.2.8)	Y43F8C.13	Caenorhabditis elegans	338
WBGene00000197	O01541	reviewed	SYAC_CAEEL	Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (AlaRS A) (Alanyl-tRNA synthetase)	aars-2 ars-2 F28H1.3	Caenorhabditis elegans	968
WBGene00015126	P34256	reviewed	YKA4_CAEEL	Uncharacterized protein B0303.4	B0303.4	Caenorhabditis elegans	616
WBGene00002196	P28548	reviewed	CSK2B_CAEEL	Casein kinase II subunit beta (CK II beta)	kin-10 kin-5 T01G9.6	Caenorhabditis elegans	234
WBGene00003220	O17514	reviewed	MES2_CAEEL	Histone-lysine N-methyltransferase mes-2 (EC 2.1.1.356) (E(z) homolog) (Maternal-effect sterile protein 2)	mes-2 R06A4.7	Caenorhabditis elegans	773
WBGene00004202	O62090	reviewed	PRY1_CAEEL	Axin-like protein pry-1 (Protein polyray)	pry-1 C37A5.9	Caenorhabditis elegans	586
WBGene00001946	Q9U281	reviewed	H332_CAEEL	Histone H3.3 type 2	his-72 Y49E10.6	Caenorhabditis elegans	136
WBGene00021952	Q9TYW1	reviewed	VAS1_CAEEL	V-type proton ATPase subunit S1 (V-ATPase subunit S1) (V-ATPase Ac45 subunit)	vha-19 Y55H10A.1	Caenorhabditis elegans	451
WBGene00017698	P34412	reviewed	YLW9_CAEEL	Uncharacterized protein F22B7.9	F22B7.9	Caenorhabditis elegans	243
WBGene00002348	P02567	reviewed	MYO1_CAEEL	Myosin-1 (Myosin heavy chain D) (MHC D)	myo-1 R06C7.10	Caenorhabditis elegans	1938
WBGene00003087	Q9N5S3	reviewed	LSY2_CAEEL	Zinc finger protein lsy-2 (Laterally symmetric 2)	lsy-2 F49H12.1	Caenorhabditis elegans	365
WBGene00013176	Q95Q18	reviewed	LACB2_CAEEL	Beta-lactamase-like protein 2 homolog (EC 3.-.-.-)	Y53F4B.39	Caenorhabditis elegans	295
WBGene00004198	Q19951	reviewed	PEX13_CAEEL	Peroxisomal membrane protein PEX13 (Peroxin-13)	prx-13 F32A5.6	Caenorhabditis elegans	330
WBGene00007517	Q95003	reviewed	GPX3_CAEEL	Glutathione peroxidase 3 (EC 1.11.1.9)	gpx-3 C11E4.2	Caenorhabditis elegans	224
WBGene00008143	Q18691	reviewed	FAM50_CAEEL	Protein FAM50 homolog	C47E8.4	Caenorhabditis elegans	326
WBGene00002223	G5EGS3	reviewed	KLP12_CAEEL	Kinesin-like protein klp-12 (EC 3.6.4.-)	klp-12 T01G1.1	Caenorhabditis elegans	1605
WBGene00006741	Q21190	reviewed	UNC1_CAEEL	Protein unc-1 (Uncoordinated protein 1)	unc-1 K03E6.5	Caenorhabditis elegans	285
WBGene00007236	Q93169	reviewed	MTNA_CAEEL	Methylthioribose-1-phosphate isomerase (M1Pi) (MTR-1-P isomerase) (EC 5.3.1.23) (S-methyl-5-thioribose-1-phosphate isomerase) (Translation initiation factor eIF-2B subunit alpha/beta/delta-like protein)	C01G10.9	Caenorhabditis elegans	366
WBGene00014220	P34603	reviewed	YO63_CAEEL	Uncharacterized protein ZK1098.3	ZK1098.3	Caenorhabditis elegans	784
WBGene00008954	Q09308	reviewed	YQR5_CAEEL	Uncharacterized protein F19C6.5	F19C6.5	Caenorhabditis elegans	251
WBGene00004749	P50605	reviewed	SDC_CAEEL	Probable syndecan	sdn-1 F57C7.3	Caenorhabditis elegans	288
WBGene00021082	Q9N5A8	reviewed	ZIP11_CAEEL	Transcription factor zip-11 (BZIP transcription factor family zip-11)	zip-11 W08E12.1	Caenorhabditis elegans	228
WBGene00011291	Q21890	reviewed	YF64_CAEEL	Uncharacterized protein R102.4	R102.4	Caenorhabditis elegans	413
WBGene00012315	Q9XXN2	reviewed	IMMT2_CAEEL	MICOS complex subunit MIC60-2 (Inner mitochondrial membrane protein 2) (Mitofilin homolog 2)	immt-2 W06H3.1	Caenorhabditis elegans	654
WBGene00007333	G5EES6	reviewed	UFD3_CAEEL	Ubiquitin fusion degradation protein 3 homolog	ufd-3 C05C10.6	Caenorhabditis elegans	860
WBGene00007950	Q18474	reviewed	YE16_CAEEL	Uncharacterized protein C35A5.6	C35A5.6	Caenorhabditis elegans	239
WBGene00011142	P30640	reviewed	BUD13_CAEEL	BUD13 homolog	R08D7.1	Caenorhabditis elegans	458
WBGene00022766	Q7Z144	reviewed	MMAC_CAEEL	MMACHC-like protein (EC 1.16.1.-) (Cobalamin deficiency protein 1) (Cyanocobalamin reductase (cyanide-eliminating))	cblc-1 ZK546.17	Caenorhabditis elegans	272
WBGene00005024	Q965Q8	reviewed	XYLT_CAEEL	Xylosyltransferase sqv-6 (EC 2.4.2.26) (Peptide O-xylosyltransferase) (Squashed vulva protein 6)	sqv-6 Y50D4C.4	Caenorhabditis elegans	806
WBGene00044305	Q4W4Z2	reviewed	RT4I1_CAEEL	Reticulon-4-interacting protein 1, mitochondrial (EC 1.-.-.-)	rad-8 F56H1.6	Caenorhabditis elegans	366
WBGene00000079	Q9U3D6	reviewed	ADR1_CAEEL	A-to-I RNA editing regulator adr-1	adr-1 H15N14.1	Caenorhabditis elegans	964
WBGene00002201	P46549	reviewed	SULU_CAEEL	Serine/threonine-protein kinase SULU (EC 2.7.11.1) (Protein kinase 18)	kin-18 sulu T17E9.1	Caenorhabditis elegans	982
WBGene00003168	P24612	reviewed	MEC4_CAEEL	Degenerin mec-4 (Mechanosensory abnormality protein 4)	mec-4 mec-13 T01C8.7	Caenorhabditis elegans	768
WBGene00008868	Q10037	reviewed	YSI5_CAEEL	Uncharacterized protein F15G9.5	F15G9.5	Caenorhabditis elegans	272
WBGene00014000	O62515	reviewed	PAHX_CAEEL	Probable phytanoyl-CoA dioxygenase (EC 1.14.11.18) (Phytanic acid oxidase) (Phytanoyl-CoA alpha-hydroxylase) (PhyH)	ZK550.6	Caenorhabditis elegans	312
WBGene00023416	Q8MPZ7	reviewed	SPI1_CAEEL	Serine protease inhibitor 1 protein (Inhibitor of serine protease-like protein 1) (Putative trypsin inhibitor isl-1)	spi-1 isl-1 R10H1.4	Caenorhabditis elegans	100
WBGene00003639	O45666	reviewed	NHR49_CAEEL	Nuclear hormone receptor family member nhr-49	nhr-49 K10C3.6	Caenorhabditis elegans	501
WBGene00002324	Q95Q17	reviewed	MED7_CAEEL	Mediator of RNA polymerase II transcription subunit 7 (CeMED7) (MED-7) (Lethal protein 49) (Mediator complex subunit 7)	let-49 mdt-7 med-7 Y54E5B.3	Caenorhabditis elegans	251
WBGene00003245	G5EF33	reviewed	MIG13_CAEEL	Abnormal cell migration protein 13	mig-13 F43C9.4	Caenorhabditis elegans	362
WBGene00006434	A0A0K3AUJ9	reviewed	PRDX_CAEEL	Peroxiredoxin prdx-2 (EC 1.11.1.24) (2-Cys peroxiredoxin 2)	prdx-2 prx2 tag-56 F09E5.15	Caenorhabditis elegans	201
WBGene00012665	Q9NES8	reviewed	PPP5_CAEEL	Serine/threonine-protein phosphatase 5 (EC 3.1.3.16)	pph-5 Y39B6A.2	Caenorhabditis elegans	496
WBGene00004044	Q20845	reviewed	PLK3_CAEEL	Serine/threonine-protein kinase plk-3 (EC 2.7.11.21) (Polo-like kinase 3)	plk-3 plc2 F55G1.8	Caenorhabditis elegans	615
WBGene00007736	O18023	reviewed	IGDB2_CAEEL	Ig-like and fibronectin type-III domain-containing protein 2	igdb-2 C25G4.10	Caenorhabditis elegans	1526
WBGene00010322	Q09954	reviewed	YSR6_CAEEL	Uncharacterized protein F59B10.6	F59B10.6	Caenorhabditis elegans	105
WBGene00019289	Q09573	reviewed	KCC3_CAEEL	Potassium/chloride cotransporter 3	kcc-3 K02A2.3	Caenorhabditis elegans	1070
WBGene00018904	Q20848	reviewed	P5CR_CAEEL	Putative pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2)	F55G1.9	Caenorhabditis elegans	299
WBGene00008999	D9PTN5	reviewed	MYRF2_CAEEL	Myelin regulatory factor homolog 2 (EC 3.4.-.-) [Cleaved into: Myelin regulatory factor homolog 2, N-terminal; Myelin regulatory factor homolog 2, C-terminal]	myrf-2 F21A10.2	Caenorhabditis elegans	1009
WBGene00022865	P34623	reviewed	DDRGK_CAEEL	DDRGK domain-containing protein 1 (Ufm-binding protein 1)	ufbp-1 ZK1236.7	Caenorhabditis elegans	302
WBGene00013894	Q27535	reviewed	KARG2_CAEEL	Probable arginine kinase ZC434.8 (AK) (EC 2.7.3.3)	ZC434.8	Caenorhabditis elegans	360
WBGene00003723	O16354	reviewed	NH133_CAEEL	Nuclear hormone receptor family member nhr-133	nhr-133 F44C8.8	Caenorhabditis elegans	406
WBGene00011788	Q10006	reviewed	HAL3_CAEEL	Uncharacterized protein hal-3	hal-3 T15H9.2	Caenorhabditis elegans	252
WBGene00001688	Q95QJ7	reviewed	GPR1_CAEEL	G-protein regulator 1	gpr-1 F22B7.13	Caenorhabditis elegans	525
WBGene00004475	Q9NEN6	reviewed	RS6_CAEEL	Small ribosomal subunit protein eS6 (40S ribosomal protein S6)	rps-6 Y71A12B.1	Caenorhabditis elegans	246
WBGene00011826	Q7YWV6	reviewed	MPV17_CAEEL	Mpv17-like protein	T18D3.9	Caenorhabditis elegans	181
WBGene00003675	Q9XUK7	reviewed	NHR85_CAEEL	Nuclear hormone receptor family member nhr-85	nhr-85 W05B5.3	Caenorhabditis elegans	514
WBGene00020082	P91406	reviewed	GCP2_CAEEL	Glutamate carboxypeptidase 2 homolog (EC 3.4.17.21) (Glutamate carboxypeptidase II homolog)	gcp-2.1 R57.1	Caenorhabditis elegans	770
WBGene00003523	P55112	reviewed	NAS4_CAEEL	Zinc metalloproteinase nas-4 (EC 3.4.24.-) (Nematode astacin 4)	nas-4 C05D11.6	Caenorhabditis elegans	315
WBGene00020993	O44568	reviewed	RF1M_CAEEL	Probable peptide chain release factor 1, mitochondrial (MRF-1) (MtRF-1)	W03F8.3	Caenorhabditis elegans	389
WBGene00006392	Q95ZS0	reviewed	TAF10_CAEEL	Transcription initiation factor TFIID subunit 10 (TBP-associated transcription factor family member taf-10)	taf-10 taf-11 K03B4.3	Caenorhabditis elegans	179
WBGene00016384	P53439	reviewed	CDSA_CAEEL	Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-DAG synthase) (CDP-DG synthase) (CDP-diacylglycerol synthase) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase)	cdgs-1 C33H5.18	Caenorhabditis elegans	465
WBGene00006826	P50464	reviewed	UNC97_CAEEL	LIM domain-containing protein unc-97 (PINCH homolog) (Uncoordinated protein 97)	unc-97 F14D12.2	Caenorhabditis elegans	348
WBGene00003246	Q7YWX7	reviewed	WLS_CAEEL	Protein wntless homolog (Abnormal cell migration protein 14)	mig-14 let-553 mom-3 pvl-2 R06B9.6	Caenorhabditis elegans	549
WBGene00006430	P46064	reviewed	TAG51_CAEEL	Uncharacterized protein tag-51	tag-51 K02F3.1	Caenorhabditis elegans	514
WBGene00021348	Q9BKU8	reviewed	MOAG4_CAEEL	Modifier of protein aggregation 4 (Small EDRK-rich factor) (SERF)	moag-4 Y37E3.4	Caenorhabditis elegans	82
WBGene00017138	Q09299	reviewed	YQOA_CAEEL	Putative RNA-binding protein EEED8.10	EEED8.10	Caenorhabditis elegans	738
WBGene00022851	Q23402	reviewed	BCCIP_CAEEL	Protein BCCIP homolog	ZK1127.4	Caenorhabditis elegans	349
WBGene00005210	O16974	reviewed	SRG53_CAEEL	Serpentine receptor class gamma-53 (Protein srg-53)	srg-53 T02B11.1	Caenorhabditis elegans	295
WBGene00001663	P28051	reviewed	GPA1_CAEEL	Guanine nucleotide-binding protein alpha-1 subunit	gpa-1 T19C4.6	Caenorhabditis elegans	357
WBGene00004788	Q18864	reviewed	SURF4_CAEEL	Surfeit locus protein 4 homolog	sft-4 surf-4 C54H2.5	Caenorhabditis elegans	277
WBGene00000812	G5ECJ6	reviewed	CSK1_CAEEL	Tyrosine-protein kinase csk-1 (EC 2.7.10.2) (C-terminal src kinase)	csk-1 Y48G1C.2	Caenorhabditis elegans	539
WBGene00000781	P25807	reviewed	CPR1_CAEEL	Gut-specific cysteine proteinase (EC 3.4.22.-)	cpr-1 gcp-1 C52E4.1	Caenorhabditis elegans	329
WBGene00019820	O44502	reviewed	COG8_CAEEL	Conserved oligomeric Golgi complex subunit 8 (COG complex subunit 8) (Component of oligomeric Golgi complex 8)	cogc-8 R02D3.2	Caenorhabditis elegans	743
