"protein","relType","goTerm","goName","namespace","neverAnnotate"
"BSU_12950","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_12950","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_12950","involved_in","GO:0015031","protein transport","biological_process","false"
"BSU_12950","involved_in","GO:0015833","peptide transport","biological_process","false"
"BSU_13010","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_13010","involved_in","GO:0006006","glucose metabolic process","biological_process","false"
"BSU_13010","involved_in","GO:0006098","pentose-phosphate shunt","biological_process","false"
"BSU_13010","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_13010","enables","GO:0017057","6-phosphogluconolactonase activity","molecular_function","false"
"BSU_31890","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13120","involved_in","GO:0006561","proline biosynthetic process","biological_process","false"
"BSU_13120","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_13120","enables","GO:0004349","glutamate 5-kinase activity","molecular_function","false"
"BSU_13120","enables","GO:0003723","RNA binding","molecular_function","false"
"BSU_13120","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_13120","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_13120","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"BSU_13120","involved_in","GO:0055129","L-proline biosynthetic process","biological_process","false"
"BSU_13120","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_18470","enables","GO:0004349","glutamate 5-kinase activity","molecular_function","false"
"BSU_18470","involved_in","GO:0006561","proline biosynthetic process","biological_process","false"
"BSU_18470","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_18470","enables","GO:0003723","RNA binding","molecular_function","false"
"BSU_18470","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"BSU_18470","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_18470","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_18470","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_18470","involved_in","GO:0055129","L-proline biosynthetic process","biological_process","false"
"BSU_13240","enables","GO:0030975","thiamine binding","molecular_function","false"
"BSU_13230","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_36510","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_36510","enables","GO:0008519","ammonium channel activity","molecular_function","false"
"BSU_36510","involved_in","GO:0072488","ammonium transmembrane transport","biological_process","false"
"BSU_36510","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_38490","enables","GO:0016740","transferase activity","molecular_function","false"
"BSU_38490","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_38490","enables","GO:0046428","1,4-dihydroxy-2-naphthoate octaprenyltransferase activity","molecular_function","false"
"BSU_38490","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_38490","involved_in","GO:1901663","quinone biosynthetic process","biological_process","false"
"BSU_38490","enables","GO:0004659","prenyltransferase activity","molecular_function","false"
"BSU_38490","involved_in","GO:0042371","vitamin K biosynthetic process","biological_process","false"
"BSU_38490","involved_in","GO:0009234","menaquinone biosynthetic process","biological_process","false"
"BSU_38490","involved_in","GO:0032194","ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate","biological_process","false"
"BSU_13500","involved_in","GO:0098655","monoatomic cation transmembrane transport","biological_process","false"
"BSU_13500","involved_in","GO:0006812","monoatomic cation transport","biological_process","false"
"BSU_13500","involved_in","GO:0030001","metal ion transport","biological_process","false"
"BSU_13500","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_13500","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"BSU_13500","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13500","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"BSU_31090","involved_in","GO:0098655","monoatomic cation transmembrane transport","biological_process","false"
"BSU_31090","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_31090","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"BSU_31090","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"BSU_31090","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_31090","enables","GO:0042802","identical protein binding","molecular_function","false"
"BSU_14510","involved_in","GO:0098655","monoatomic cation transmembrane transport","biological_process","false"
"BSU_14510","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_14510","enables","GO:0008324","monoatomic cation transmembrane transporter activity","molecular_function","false"
"BSU_14510","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"BSU_13530","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_13530","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_13530","involved_in","GO:0007165","signal transduction","biological_process","false"
"BSU_13530","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_13530","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_13530","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"BSU_13530","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"BSU_31450","involved_in","GO:0045881","positive regulation of sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_31450","involved_in","GO:0007165","signal transduction","biological_process","false"
"BSU_31450","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_31450","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_31450","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"BSU_31450","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_31450","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"BSU_31450","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_31450","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_13550","enables","GO:0016853","isomerase activity","molecular_function","false"
"BSU_13550","involved_in","GO:0019284","L-methionine salvage from S-adenosylmethionine","biological_process","false"
"BSU_13550","involved_in","GO:0009086","methionine biosynthetic process","biological_process","false"
"BSU_13550","involved_in","GO:0019509","L-methionine salvage from methylthioadenosine","biological_process","false"
"BSU_13550","enables","GO:0046523","S-methyl-5-thioribose-1-phosphate isomerase activity","molecular_function","false"
"BSU_13560","involved_in","GO:0009086","methionine biosynthetic process","biological_process","false"
"BSU_13560","involved_in","GO:0019284","L-methionine salvage from S-adenosylmethionine","biological_process","false"
"BSU_13560","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_13560","enables","GO:0046522","S-methyl-5-thioribose kinase activity","molecular_function","false"
"BSU_13560","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_13560","involved_in","GO:0019509","L-methionine salvage from methylthioadenosine","biological_process","false"
"BSU_13590","not","GO:0015977","carbon fixation","biological_process","false"
"BSU_13590","enables","GO:0016853","isomerase activity","molecular_function","false"
"BSU_13590","involved_in","GO:0009086","methionine biosynthetic process","biological_process","false"
"BSU_13590","involved_in","GO:0019509","L-methionine salvage from methylthioadenosine","biological_process","false"
"BSU_13590","involved_in","GO:0019284","L-methionine salvage from S-adenosylmethionine","biological_process","false"
"BSU_13590","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_13590","enables","GO:0016984","ribulose-bisphosphate carboxylase activity","molecular_function","false"
"BSU_13590","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"BSU_13590","enables","GO:0043715","2,3-diketo-5-methylthiopentyl-1-phosphate enolase activity","molecular_function","false"
"BSU_13620","involved_in","GO:0006555","methionine metabolic process","biological_process","false"
"BSU_13620","enables","GO:0010309","acireductone dioxygenase [iron(II)-requiring] activity","molecular_function","false"
"BSU_13620","enables","GO:0005506","iron ion binding","molecular_function","false"
"BSU_13620","enables","GO:0010308","acireductone dioxygenase (Ni2+-requiring) activity","molecular_function","false"
"BSU_13620","involved_in","GO:0019509","L-methionine salvage from methylthioadenosine","biological_process","false"
"BSU_13620","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_13620","enables","GO:0051213","dioxygenase activity","molecular_function","false"
"BSU_13620","enables","GO:0016151","nickel cation binding","molecular_function","false"
"BSU_13620","involved_in","GO:0009086","methionine biosynthetic process","biological_process","false"
"BSU_13620","involved_in","GO:0019284","L-methionine salvage from S-adenosylmethionine","biological_process","false"
"BSU_13660","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13660","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_13660","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"BSU_13660","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_13660","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_13660","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"BSU_13660","involved_in","GO:0007165","signal transduction","biological_process","false"
"BSU_13660","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_14490","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_14490","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_14490","located_in","GO:0045121","membrane raft","cellular_component","false"
"BSU_14490","involved_in","GO:0007165","signal transduction","biological_process","false"
"BSU_14490","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_14490","enables","GO:0000155","phosphorelay sensor kinase activity","molecular_function","false"
"BSU_14490","enables","GO:0004673","protein histidine kinase activity","molecular_function","false"
"BSU_14490","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_14490","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"BSU_14490","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_13680","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_13680","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13680","involved_in","GO:0097588","archaeal or bacterial-type flagellum-dependent cell motility","biological_process","false"
"BSU_29720","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_29730","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_29730","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_29730","involved_in","GO:0071978","bacterial-type flagellum-dependent swarming motility","biological_process","false"
"BSU_13690","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_13690","involved_in","GO:0097588","archaeal or bacterial-type flagellum-dependent cell motility","biological_process","false"
"BSU_13690","involved_in","GO:1902600","proton transmembrane transport","biological_process","false"
"BSU_13690","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13690","involved_in","GO:0071978","bacterial-type flagellum-dependent swarming motility","biological_process","false"
"BSU_13740","involved_in","GO:0008616","queuosine biosynthetic process","biological_process","false"
"BSU_13740","enables","GO:0016829","lyase activity","molecular_function","false"
"BSU_13740","enables","GO:0003824","catalytic activity","molecular_function","false"
"BSU_13740","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_13740","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"BSU_13740","enables","GO:0016840","carbon-nitrogen lyase activity","molecular_function","false"
"BSU_13740","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"BSU_13740","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"BSU_13740","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"BSU_13740","enables","GO:1904047","S-adenosyl-L-methionine binding","molecular_function","false"
"BSU_13840","enables","GO:0016209","antioxidant activity","molecular_function","false"
"BSU_13840","located_in","GO:0043594","outer endospore membrane","cellular_component","false"
"BSU_13840","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_13840","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_13840","involved_in","GO:0098869","cellular oxidant detoxification","biological_process","false"
"BSU_13840","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_17930","involved_in","GO:0017004","cytochrome complex assembly","biological_process","false"
"BSU_17930","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_17930","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_17930","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_13860","enables","GO:0016805","dipeptidase activity","molecular_function","false"
"BSU_13860","enables","GO:0046914","transition metal ion binding","molecular_function","false"
"BSU_13860","enables","GO:0004177","aminopeptidase activity","molecular_function","false"
"BSU_13860","enables","GO:0008237","metallopeptidase activity","molecular_function","false"
"BSU_13860","involved_in","GO:0006508","proteolysis","biological_process","false"
"BSU_13860","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_13860","enables","GO:0008235","metalloexopeptidase activity","molecular_function","false"
"BSU_13890","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_13890","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13890","involved_in","GO:1904659","glucose transmembrane transport","biological_process","false"
"BSU_13890","enables","GO:0008982","protein-N(PI)-phosphohistidine-sugar phosphotransferase activity","molecular_function","false"
"BSU_13890","enables","GO:0005355","glucose transmembrane transporter activity","molecular_function","false"
"BSU_13890","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_13890","enables","GO:0103111","protein-N(pi)-phosphohistidine--N-acetyl-D-glucosamine phosphotransferase activity","molecular_function","false"
"BSU_13890","involved_in","GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","false"
"BSU_13890","enables","GO:0090563","protein-phosphocysteine-sugar phosphotransferase activity","molecular_function","false"
"BSU_13910","located_in","GO:0045121","membrane raft","cellular_component","false"
"BSU_13910","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_13910","involved_in","GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","false"
"BSU_13910","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_13910","enables","GO:0008965","phosphoenolpyruvate-protein phosphotransferase activity","molecular_function","false"
"BSU_13910","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_13910","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_24850","enables","GO:0004340","glucokinase activity","molecular_function","false"
"BSU_24850","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_24850","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_24850","enables","GO:0003824","catalytic activity","molecular_function","false"
"BSU_24850","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_24850","involved_in","GO:0051156","glucose 6-phosphate metabolic process","biological_process","false"
"BSU_24850","involved_in","GO:0006096","glycolytic process","biological_process","false"
"BSU_27080","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_27080","enables","GO:0003723","RNA binding","molecular_function","false"
"BSU_27080","involved_in","GO:0045893","positive regulation of DNA-templated transcription","biological_process","false"
"BSU_27080","enables","GO:0016301","kinase activity","molecular_function","false"
"BSU_27080","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_27080","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_27080","involved_in","GO:0009401","phosphoenolpyruvate-dependent sugar phosphotransferase system","biological_process","false"
"BSU_27080","enables","GO:0003677","DNA binding","molecular_function","false"
"BSU_13950","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_13950","located_in","GO:0045121","membrane raft","cellular_component","false"
"BSU_13950","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13950","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_13950","involved_in","GO:0007165","signal transduction","biological_process","false"
"BSU_13950","involved_in","GO:0050918","positive chemotaxis","biological_process","false"
"BSU_13960","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13960","located_in","GO:0045121","membrane raft","cellular_component","false"
"BSU_13960","enables","GO:0051287","NAD binding","molecular_function","false"
"BSU_13960","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_13960","involved_in","GO:0016054","organic acid catabolic process","biological_process","false"
"BSU_13960","enables","GO:0050661","NADP binding","molecular_function","false"
"BSU_13980","enables","GO:0008658","penicillin binding","molecular_function","false"
"BSU_13980","enables","GO:0071972","peptidoglycan L,D-transpeptidase activity","molecular_function","false"
"BSU_13980","involved_in","GO:0071555","cell wall organization","biological_process","false"
"BSU_13980","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_13980","involved_in","GO:0009252","peptidoglycan biosynthetic process","biological_process","false"
"BSU_13980","enables","GO:0004180","carboxypeptidase activity","molecular_function","false"
"BSU_13980","enables","GO:0009002","serine-type D-Ala-D-Ala carboxypeptidase activity","molecular_function","false"
"BSU_13980","involved_in","GO:0006508","proteolysis","biological_process","false"
"BSU_13980","involved_in","GO:0046677","response to antibiotic","biological_process","false"
"BSU_13980","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_13980","involved_in","GO:0008360","regulation of cell shape","biological_process","false"
"BSU_38120","involved_in","GO:0008360","regulation of cell shape","biological_process","false"
"BSU_38120","is_active_in","GO:0032153","cell division site","cellular_component","false"
"BSU_38120","involved_in","GO:0051301","cell division","biological_process","false"
"BSU_38120","enables","GO:0015648","lipid-linked peptidoglycan transporter activity","molecular_function","false"
"BSU_38120","involved_in","GO:0071555","cell wall organization","biological_process","false"
"BSU_38120","involved_in","GO:0009252","peptidoglycan biosynthetic process","biological_process","false"
"BSU_38120","enables","GO:0016757","glycosyltransferase activity","molecular_function","false"
"BSU_38120","enables","GO:0008955","peptidoglycan glycosyltransferase activity","molecular_function","false"
"BSU_38120","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_38120","involved_in","GO:0015836","lipid-linked peptidoglycan transport","biological_process","false"
"BSU_38120","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_25690","enables","GO:0004860","protein kinase inhibitor activity","molecular_function","false"
"BSU_25690","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_25690","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_24470","enables","GO:0016829","lyase activity","molecular_function","false"
"BSU_24470","involved_in","GO:0009073","aromatic amino acid family biosynthetic process","biological_process","false"
"BSU_24470","involved_in","GO:0009423","chorismate biosynthetic process","biological_process","false"
"BSU_24470","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"BSU_24470","enables","GO:0003855","3-dehydroquinate dehydratase activity","molecular_function","false"
"BSU_24470","involved_in","GO:0019631","quinate catabolic process","biological_process","false"
"BSU_14010","involved_in","GO:0000160","phosphorelay signal transduction system","biological_process","false"
"BSU_14010","involved_in","GO:0006935","chemotaxis","biological_process","false"
"BSU_14180","enables","GO:0016746","acyltransferase activity","molecular_function","false"
"BSU_14180","involved_in","GO:0019877","diaminopimelate biosynthetic process","biological_process","false"
"BSU_14180","involved_in","GO:0009089","lysine biosynthetic process via diaminopimelate","biological_process","false"
"BSU_14180","enables","GO:0047200","tetrahydrodipicolinate N-acetyltransferase activity","molecular_function","false"
"BSU_14180","involved_in","GO:0009085","lysine biosynthetic process","biological_process","false"
"BSU_14180","enables","GO:0016407","acetyltransferase activity","molecular_function","false"
"BSU_14270","enables","GO:0008146","sulfotransferase activity","molecular_function","false"
"BSU_14270","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_14270","enables","GO:0016779","nucleotidyltransferase activity","molecular_function","false"
"BSU_14270","enables","GO:0004792","thiosulfate sulfurtransferase activity","molecular_function","false"
"BSU_14270","is_active_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_14270","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_14270","involved_in","GO:0006777","Mo-molybdopterin cofactor biosynthetic process","biological_process","false"
"BSU_14270","enables","GO:0061605","molybdopterin-synthase adenylyltransferase activity","molecular_function","false"
"BSU_14270","enables","GO:0008641","ubiquitin-like modifier activating enzyme activity","molecular_function","false"
"BSU_14270","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_14310","part_of","GO:1990133","molybdopterin adenylyltransferase complex","cellular_component","false"
"BSU_14310","enables","GO:0000166","nucleotide binding","molecular_function","false"
"BSU_14310","involved_in","GO:0006777","Mo-molybdopterin cofactor biosynthetic process","biological_process","false"
"BSU_14310","involved_in","GO:0019538","protein metabolic process","biological_process","true"
"BSU_14300","enables","GO:0030366","molybdopterin synthase activity","molecular_function","false"
"BSU_14300","involved_in","GO:0032324","molybdopterin cofactor biosynthetic process","biological_process","false"
"BSU_14300","involved_in","GO:0006777","Mo-molybdopterin cofactor biosynthetic process","biological_process","false"
"BSU_14300","enables","GO:0016740","transferase activity","molecular_function","false"
"BSU_14300","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_14340","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_14340","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_14350","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"BSU_14350","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_14350","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_14350","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_14350","enables","GO:0042802","identical protein binding","molecular_function","false"
"BSU_14430","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_14430","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_14440","involved_in","GO:0015940","pantothenate biosynthetic process","biological_process","false"
"BSU_14440","enables","GO:0008677","2-dehydropantoate 2-reductase activity","molecular_function","false"
"BSU_14440","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_14440","is_active_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_15110","involved_in","GO:0015940","pantothenate biosynthetic process","biological_process","false"
"BSU_15110","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_15110","enables","GO:0050661","NADP binding","molecular_function","false"
"BSU_15110","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_15110","enables","GO:0008677","2-dehydropantoate 2-reductase activity","molecular_function","false"
"BSU_33940","involved_in","GO:0006096","glycolytic process","biological_process","false"
"BSU_33940","involved_in","GO:0006006","glucose metabolic process","biological_process","false"
"BSU_33940","enables","GO:0005515","protein binding","molecular_function","false"
"BSU_33940","enables","GO:0051287","NAD binding","molecular_function","false"
"BSU_33940","enables","GO:0004365","glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity","molecular_function","false"
"BSU_33940","enables","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","molecular_function","false"
"BSU_33940","enables","GO:0000166","nucleotide binding","molecular_function","false"
"BSU_33940","enables","GO:0050661","NADP binding","molecular_function","false"
"BSU_33940","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_33940","enables","GO:0030554","adenyl nucleotide binding","molecular_function","false"
"BSU_33940","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_14740","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_14740","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_14770","enables","GO:0019843","rRNA binding","molecular_function","false"
"BSU_14770","enables","GO:0005525","GTP binding","molecular_function","false"
"BSU_14770","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_14770","enables","GO:0000049","tRNA binding","molecular_function","false"
"BSU_14770","enables","GO:0043022","ribosome binding","molecular_function","false"
"BSU_14770","involved_in","GO:0042254","ribosome biogenesis","biological_process","false"
"BSU_14770","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_14770","is_active_in","GO:0005829","cytosol","cellular_component","false"
"BSU_14770","part_of","GO:1990904","ribonucleoprotein complex","cellular_component","false"
"BSU_14770","enables","GO:0003924","GTPase activity","molecular_function","false"
"BSU_35260","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_35260","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"BSU_35260","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"BSU_35260","involved_in","GO:0070297","regulation of phosphorelay signal transduction system","biological_process","false"
"BSU_35260","involved_in","GO:0008356","asymmetric cell division","biological_process","false"
"BSU_35260","involved_in","GO:0090529","cell septum assembly","biological_process","false"
"BSU_35260","involved_in","GO:0045881","positive regulation of sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_35260","involved_in","GO:0051301","cell division","biological_process","false"
"BSU_35260","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"BSU_35260","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_35250","located_in","GO:0045121","membrane raft","cellular_component","false"
"BSU_35250","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_35250","involved_in","GO:0051301","cell division","biological_process","false"
"BSU_35250","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_35250","involved_in","GO:0090529","cell septum assembly","biological_process","false"
"BSU_35250","involved_in","GO:0008356","asymmetric cell division","biological_process","false"
"BSU_35250","involved_in","GO:0045881","positive regulation of sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_35250","involved_in","GO:0070297","regulation of phosphorelay signal transduction system","biological_process","false"
"BSU_38750","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_38750","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_38750","located_in","GO:0016020","membrane","cellular_component","false"
"BSU_38750","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_38750","involved_in","GO:0019646","aerobic electron transport chain","biological_process","false"
"BSU_38750","part_of","GO:0070069","cytochrome complex","cellular_component","false"
"BSU_38750","enables","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor","molecular_function","false"
"BSU_38750","enables","GO:0009055","electron transfer activity","molecular_function","false"
"BSU_30710","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_30710","involved_in","GO:0030435","sporulation resulting in formation of a cellular spore","biological_process","false"
"BSU_30710","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_30710","part_of","GO:0070069","cytochrome complex","cellular_component","false"
"BSU_30710","enables","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor","molecular_function","false"
"BSU_30710","enables","GO:0009055","electron transfer activity","molecular_function","false"
"BSU_30710","involved_in","GO:0019646","aerobic electron transport chain","biological_process","false"
"BSU_30710","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_30710","enables","GO:0020037","heme binding","molecular_function","false"
"BSU_38760","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_38760","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"BSU_38760","involved_in","GO:0019646","aerobic electron transport chain","biological_process","false"
"BSU_38760","enables","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor","molecular_function","false"
"BSU_38760","enables","GO:0009055","electron transfer activity","molecular_function","false"
"BSU_38760","located_in","GO:0005886","plasma membrane","cellular_component","false"
"BSU_38760","enables","GO:0020037","heme binding","molecular_function","false"
"BSU_38760","part_of","GO:0070069","cytochrome complex","cellular_component","false"
"BSU_15060","enables","GO:0016879","ligase activity, forming carbon-nitrogen bonds","molecular_function","false"
"BSU_15060","involved_in","GO:0008033","tRNA processing","biological_process","false"
"BSU_15060","located_in","GO:0005737","cytoplasm","cellular_component","false"
"BSU_15060","enables","GO:0016874","ligase activity","molecular_function","false"
"BSU_15060","enables","GO:0000049","tRNA binding","molecular_function","false"
"BSU_15060","enables","GO:0005524","ATP binding","molecular_function","false"
"BSU_15060","involved_in","GO:0006400","tRNA modification","biological_process","false"
"BSU_25670","enables","GO:0005525","GTP binding","molecular_function","false"
"BSU_25670","involved_in","GO:0032297","negative regulation of DNA-templated DNA replication initiation","biological_process","false"
"BSU_25630","enables","GO:0046872","metal ion binding","molecular_function","false"
"BSU_25630","enables","GO:0000166","nucleotide binding","molecular_function","false"
"BSU_25630","enables","GO:0016787","hydrolase activity","molecular_function","false"
"BSU_25680","enables","GO:0016787","hydrolase activity","molecular_function","false"
