"protein","relType","goTerm","goName","namespace","neverAnnotate"
"Q6AZW2","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q6AZW2","located_in","GO:0016020","membrane","cellular_component","false"
"Q568L5","involved_in","GO:0006111","regulation of gluconeogenesis","biological_process","false"
"Q568L5","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q568L5","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"Q568L5","part_of","GO:0005829","cytosol","cellular_component","false"
"Q568L5","enables","GO:0008106","alcohol dehydrogenase (NADP+) activity","molecular_function","false"
"Q568L5","involved_in","GO:0046185","aldehyde catabolic process","biological_process","false"
"Q568L5","part_of","GO:0016324","apical plasma membrane","cellular_component","false"
"Q568L5","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q568L5","involved_in","GO:0042593","glucose homeostasis","biological_process","false"
"Q568L5","enables","GO:0004033","aldo-keto reductase (NADPH) activity","molecular_function","false"
"Q568L5","located_in","GO:0016020","membrane","cellular_component","false"
"Q568L5","enables","GO:0004032","aldose reductase (NADPH) activity","molecular_function","false"
"Q568L5","involved_in","GO:0110095","cellular detoxification of aldehyde","biological_process","false"
"F1QCV2","enables","GO:0047611","acetylspermidine deacetylase activity","molecular_function","false"
"F1QCV2","enables","GO:0008270","zinc ion binding","molecular_function","false"
"F1QCV2","enables","GO:0046872","metal ion binding","molecular_function","false"
"F1QCV2","enables","GO:0047609","acetylputrescine deacetylase activity","molecular_function","false"
"F1QCV2","located_in","GO:0005634","nucleus","cellular_component","false"
"F1QCV2","acts_upstream_of_or_within","GO:0106047","polyamine deacetylation","biological_process","false"
"F1QCV2","enables","GO:0019213","deacetylase activity","molecular_function","false"
"F1QCV2","acts_upstream_of_or_within","GO:0106048","spermidine deacetylation","biological_process","false"
"F1QCV2","located_in","GO:0005737","cytoplasm","cellular_component","false"
"F1QCV2","acts_upstream_of_or_within","GO:0090043","regulation of tubulin deacetylation","biological_process","false"
"F1QCV2","involved_in","GO:0016236","macroautophagy","biological_process","false"
"F1QCV2","enables","GO:0016787","hydrolase activity","molecular_function","false"
"F1QCV2","acts_upstream_of_or_within","GO:0036269","swimming behavior","biological_process","false"
"F1QCV2","involved_in","GO:0035825","homologous recombination","biological_process","false"
"F1QCV2","involved_in","GO:0000122","negative regulation of transcription by RNA polymerase II","biological_process","false"
"Q9PVE4","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"Q9PVE4","involved_in","GO:0030154","cell differentiation","biological_process","false"
"Q9PVE4","enables","GO:0003677","DNA binding","molecular_function","false"
"Q9PVE4","involved_in","GO:0045944","positive regulation of transcription by RNA polymerase II","biological_process","false"
"Q9PVE4","enables","GO:0005515","protein binding","molecular_function","false"
"Q9PVE4","enables","GO:0004879","nuclear receptor activity","molecular_function","false"
"Q9PVE4","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"Q9PVE4","enables","GO:0008270","zinc ion binding","molecular_function","false"
"Q9PVE4","involved_in","GO:0048384","retinoic acid receptor signaling pathway","biological_process","false"
"Q9PVE4","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"Q9PVE4","acts_upstream_of_or_within","GO:0042671","retinal cone cell fate determination","biological_process","false"
"Q9PVE4","located_in","GO:0005634","nucleus","cellular_component","false"
"Q9PVE4","enables","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function","false"
"Q9PVE4","acts_upstream_of_or_within","GO:0043010","camera-type eye development","biological_process","false"
"Q9PVE4","enables","GO:0070324","thyroid hormone binding","molecular_function","false"
"Q9PVE4","involved_in","GO:0002154","thyroid hormone receptor signaling pathway","biological_process","false"
"Q9PVE4","acts_upstream_of_or_within","GO:0046549","retinal cone cell development","biological_process","false"
"Q9PVE4","involved_in","GO:0000122","negative regulation of transcription by RNA polymerase II","biological_process","false"
"Q9PVE4","acts_upstream_of_or_within","GO:0048839","inner ear development","biological_process","false"
"Q9PVE4","acts_upstream_of_or_within","GO:0042670","retinal cone cell differentiation","biological_process","false"
"Q9PVE4","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q9PU65","involved_in","GO:0030917","midbrain-hindbrain boundary development","biological_process","false"
"Q9PU65","involved_in","GO:0016477","cell migration","biological_process","false"
"Q9PU65","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"Q9PU65","involved_in","GO:0009952","anterior/posterior pattern specification","biological_process","false"
"Q9PU65","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"Q9PU65","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"Q9PU65","involved_in","GO:0022008","neurogenesis","biological_process","false"
"Q9PU65","enables","GO:0003677","DNA binding","molecular_function","false"
"Q9PU65","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"Q9PU65","enables","GO:0008270","zinc ion binding","molecular_function","false"
"Q9PU65","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q9PU65","involved_in","GO:0048513","animal organ development","biological_process","false"
"Q9PU65","enables","GO:0042562","hormone binding","molecular_function","false"
"Q9PU65","enables","GO:0004879","nuclear receptor activity","molecular_function","false"
"Q9PU65","located_in","GO:0005634","nucleus","cellular_component","false"
"Q9PU65","enables","GO:0034056","estrogen response element binding","molecular_function","false"
"Q9PU65","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q9PU65","involved_in","GO:0006357","regulation of transcription by RNA polymerase II","biological_process","false"
"Q9PU65","involved_in","GO:0014070","response to organic cyclic compound","biological_process","false"
"Q9PU65","involved_in","GO:0033993","response to lipid","biological_process","false"
"Q9PU65","involved_in","GO:0030522","intracellular receptor signaling pathway","biological_process","false"
"Q06725","located_in","GO:0005634","nucleus","cellular_component","false"
"Q06725","enables","GO:0046872","metal ion binding","molecular_function","false"
"Q06725","involved_in","GO:0030154","cell differentiation","biological_process","false"
"Q06725","involved_in","GO:0045944","positive regulation of transcription by RNA polymerase II","biological_process","false"
"Q06725","enables","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function","false"
"Q06725","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"Q06725","acts_upstream_of_or_within","GO:0001944","vasculature development","biological_process","false"
"Q06725","acts_upstream_of_or_within","GO:0003209","cardiac atrium morphogenesis","biological_process","false"
"Q06725","acts_upstream_of_or_within","GO:0055011","atrial cardiac muscle cell differentiation","biological_process","false"
"Q06725","involved_in","GO:0000122","negative regulation of transcription by RNA polymerase II","biological_process","false"
"Q06725","enables","GO:0008270","zinc ion binding","molecular_function","false"
"Q06725","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"Q06725","enables","GO:0004879","nuclear receptor activity","molecular_function","false"
"Q06725","acts_upstream_of_or_within","GO:0001935","endothelial cell proliferation","biological_process","false"
"Q06725","involved_in","GO:0030522","intracellular receptor signaling pathway","biological_process","false"
"Q06725","acts_upstream_of_or_within","GO:0048738","cardiac muscle tissue development","biological_process","false"
"Q06725","enables","GO:0003677","DNA binding","molecular_function","false"
"Q06725","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"F1QLY4","enables","GO:0008142","oxysterol binding","molecular_function","false"
"F1QLY4","involved_in","GO:0050728","negative regulation of inflammatory response","biological_process","false"
"F1QLY4","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"F1QLY4","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"F1QLY4","involved_in","GO:0048511","rhythmic process","biological_process","false"
"F1QLY4","acts_upstream_of_or_within","GO:0010628","positive regulation of gene expression","biological_process","false"
"F1QLY4","enables","GO:0008270","zinc ion binding","molecular_function","false"
"F1QLY4","enables","GO:0046872","metal ion binding","molecular_function","false"
"F1QLY4","located_in","GO:0005634","nucleus","cellular_component","false"
"F1QLY4","enables","GO:0004879","nuclear receptor activity","molecular_function","false"
"F1QLY4","enables","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function","false"
"F1QLY4","enables","GO:0043565","sequence-specific DNA binding","molecular_function","false"
"F1QLY4","involved_in","GO:0030522","intracellular receptor signaling pathway","biological_process","false"
"F1QLY4","involved_in","GO:0010468","regulation of gene expression","biological_process","false"
"F1QLY4","enables","GO:0003677","DNA binding","molecular_function","false"
"F1QLY4","involved_in","GO:0006357","regulation of transcription by RNA polymerase II","biological_process","false"
"Q7ZUX3","located_in","GO:0034045","phagophore assembly site membrane","cellular_component","false"
"Q7ZUX3","involved_in","GO:0006914","autophagy","biological_process","false"
"Q7ZUX3","located_in","GO:0000407","phagophore assembly site","cellular_component","false"
"Q7ZUX3","involved_in","GO:0044804","nucleophagy","biological_process","false"
"Q7ZUX3","located_in","GO:0019898","extrinsic component of membrane","cellular_component","false"
"Q7ZUX3","involved_in","GO:2000786","positive regulation of autophagosome assembly","biological_process","false"
"Q7ZUX3","involved_in","GO:0009267","cellular response to starvation","biological_process","false"
"Q7ZUX3","located_in","GO:0005829","cytosol","cellular_component","false"
"Q7ZUX3","enables","GO:0080025","phosphatidylinositol-3,5-bisphosphate binding","molecular_function","false"
"Q7ZUX3","enables","GO:0032266","phosphatidylinositol-3-phosphate binding","molecular_function","false"
"Q7ZUX3","enables","GO:1901981","phosphatidylinositol phosphate binding","molecular_function","false"
"Q7ZUX3","enables","GO:0008289","lipid binding","molecular_function","false"
"Q7ZUX3","involved_in","GO:0000045","autophagosome assembly","biological_process","false"
"Q7ZUX3","involved_in","GO:0034497","protein localization to phagophore assembly site","biological_process","false"
"Q7ZUX3","involved_in","GO:0061723","glycophagy","biological_process","false"
"Q66L51","enables","GO:0016740","transferase activity","molecular_function","false"
"Q66L51","enables","GO:0008425","2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","molecular_function","false"
"Q66L51","located_in","GO:0005739","mitochondrion","cellular_component","false"
"Q66L51","enables","GO:0008168","methyltransferase activity","molecular_function","false"
"Q66L51","located_in","GO:0016020","membrane","cellular_component","false"
"Q66L51","involved_in","GO:0006744","ubiquinone biosynthetic process","biological_process","false"
"Q66L51","located_in","GO:0005743","mitochondrial inner membrane","cellular_component","false"
"Q66L51","located_in","GO:0031314","extrinsic component of mitochondrial inner membrane","cellular_component","false"
"Q66L51","involved_in","GO:0032259","methylation","biological_process","false"
"A9JR86","involved_in","GO:0006744","ubiquinone biosynthetic process","biological_process","false"
"A9JR86","located_in","GO:0016020","membrane","cellular_component","false"
"A9JR86","located_in","GO:0005743","mitochondrial inner membrane","cellular_component","false"
"A9JR86","located_in","GO:0031314","extrinsic component of mitochondrial inner membrane","cellular_component","false"
"A9JR86","located_in","GO:0005739","mitochondrion","cellular_component","false"
"Q7ZVN5","located_in","GO:0005829","cytosol","cellular_component","false"
"Q7ZVN5","enables","GO:0030942","endoplasmic reticulum signal peptide binding","molecular_function","false"
"Q7ZVN5","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q7ZVN5","located_in","GO:0016607","nuclear speck","cellular_component","false"
"Q7ZVN5","enables","GO:0003723","RNA binding","molecular_function","false"
"Q7ZVN5","located_in","GO:0005783","endoplasmic reticulum","cellular_component","false"
"Q7ZVN5","enables","GO:0008312","7S RNA binding","molecular_function","false"
"Q7ZVN5","located_in","GO:0005634","nucleus","cellular_component","false"
"Q7ZVN5","part_of","GO:0048500","signal recognition particle","cellular_component","false"
"Q7ZVN5","involved_in","GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation","biological_process","false"
"Q7ZVN5","involved_in","GO:0030851","granulocyte differentiation","biological_process","false"
"Q7ZVN5","enables","GO:0003924","GTPase activity","molecular_function","false"
"Q7ZVN5","acts_upstream_of_or_within","GO:0030593","neutrophil chemotaxis","biological_process","false"
"Q7ZVN5","enables","GO:0005525","GTP binding","molecular_function","false"
"Q7ZVN5","part_of","GO:1990904","ribonucleoprotein complex","cellular_component","false"
"Q7ZVN5","involved_in","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","biological_process","false"
"Q7ZVN5","enables","GO:0016787","hydrolase activity","molecular_function","false"
"Q7ZVN5","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"Q7ZVN5","part_of","GO:0005786","signal recognition particle, endoplasmic reticulum targeting","cellular_component","false"
"Q7ZVN5","enables","GO:0000166","nucleotide binding","molecular_function","false"
"Q7ZVN5","acts_upstream_of_or_within","GO:0031017","exocrine pancreas development","biological_process","false"
"Q9W7J1","acts_upstream_of_or_within","GO:0048844","artery morphogenesis","biological_process","false"
"Q9W7J1","enables","GO:0030215","semaphorin receptor binding","molecular_function","false"
"Q9W7J1","acts_upstream_of_or_within","GO:0001570","vasculogenesis","biological_process","false"
"Q9W7J1","involved_in","GO:0008045","motor neuron axon guidance","biological_process","false"
"Q9W7J1","acts_upstream_of_or_within","GO:0048755","branching morphogenesis of a nerve","biological_process","false"
"Q9W7J1","enables","GO:0038191","neuropilin binding","molecular_function","false"
"Q9W7J1","acts_upstream_of_or_within","GO:0035441","cell migration involved in vasculogenesis","biological_process","false"
"Q9W7J1","acts_upstream_of_or_within","GO:0016477","cell migration","biological_process","false"
"Q9W7J1","involved_in","GO:0071526","semaphorin-plexin signaling pathway","biological_process","false"
"Q9W7J1","involved_in","GO:0050919","negative chemotaxis","biological_process","false"
"Q9W7J1","located_in","GO:0098978","glutamatergic synapse","cellular_component","false"
"Q9W7J1","involved_in","GO:0007399","nervous system development","biological_process","false"
"Q9W7J1","enables","GO:0045499","chemorepellent activity","molecular_function","false"
"Q9W7J1","is_active_in","GO:0005886","plasma membrane","cellular_component","false"
"Q9W7J1","involved_in","GO:0007411","axon guidance","biological_process","false"
"Q9W7J1","involved_in","GO:0030154","cell differentiation","biological_process","false"
"Q9W7J1","involved_in","GO:2001224","positive regulation of neuron migration","biological_process","false"
"Q9W7J1","involved_in","GO:0001755","neural crest cell migration","biological_process","false"
"Q9W7J1","involved_in","GO:0048843","negative regulation of axon extension involved in axon guidance","biological_process","false"
"Q9W7J1","located_in","GO:0005615","extracellular space","cellular_component","false"
"Q9W7J1","located_in","GO:0030424","axon","cellular_component","false"
"Q9W7J1","located_in","GO:0005576","extracellular region","cellular_component","false"
"Q6DHC1","located_in","GO:0005811","lipid droplet","cellular_component","false"
"Q6DHC1","is_active_in","GO:0005794","Golgi apparatus","cellular_component","false"
"Q6DHC1","located_in","GO:0016020","membrane","cellular_component","false"
"Q6DHC1","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q6DHC1","acts_upstream_of_or_within","GO:0043009","chordate embryonic development","biological_process","false"
"Q6DHC1","located_in","GO:0016324","apical plasma membrane","cellular_component","false"
"Q6DHC1","is_active_in","GO:0012505","endomembrane system","cellular_component","false"
"Q6DHC1","enables","GO:0003924","GTPase activity","molecular_function","false"
"Q6DHC1","involved_in","GO:0001654","eye development","biological_process","false"
"Q6DHC1","involved_in","GO:0034389","lipid droplet organization","biological_process","false"
"Q6DHC1","enables","GO:0005525","GTP binding","molecular_function","false"
"Q6DHC1","involved_in","GO:0006886","intracellular protein transport","biological_process","false"
"Q6DHC1","enables","GO:0000166","nucleotide binding","molecular_function","false"
"Q6DHC1","involved_in","GO:0015031","protein transport","biological_process","false"
"Q6DHC1","involved_in","GO:0016192","vesicle-mediated transport","biological_process","false"
"Q6DHC1","involved_in","GO:0007420","brain development","biological_process","false"
"Q0D289","involved_in","GO:0045664","regulation of neuron differentiation","biological_process","false"
"Q0D289","involved_in","GO:0045879","negative regulation of smoothened signaling pathway","biological_process","false"
"Q0D289","enables","GO:0003674","molecular_function","molecular_function","false"
"Q0D289","located_in","GO:0042995","cell projection","cellular_component","false"
"Q0D289","located_in","GO:0060170","ciliary membrane","cellular_component","false"
"Q0D289","located_in","GO:0016020","membrane","cellular_component","false"
"Q0D289","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q0D289","located_in","GO:0005794","Golgi apparatus","cellular_component","false"
"Q0D289","involved_in","GO:0030154","cell differentiation","biological_process","false"
"Q0D289","involved_in","GO:0031647","regulation of protein stability","biological_process","false"
"Q0D289","acts_upstream_of_or_within","GO:1904888","cranial skeletal system development","biological_process","false"
"E7F1H9","involved_in","GO:0071425","hematopoietic stem cell proliferation","biological_process","false"
"E7F1H9","involved_in","GO:0006402","mRNA catabolic process","biological_process","false"
"E7F1H9","involved_in","GO:0045746","negative regulation of Notch signaling pathway","biological_process","false"
"E7F1H9","enables","GO:0003723","RNA binding","molecular_function","false"
"E7F1H9","acts_upstream_of_or_within","GO:0006401","RNA catabolic process","biological_process","false"
"E7F1H9","involved_in","GO:2000232","regulation of rRNA processing","biological_process","false"
"E7F1H9","located_in","GO:0005829","cytosol","cellular_component","false"
"E7F1H9","involved_in","GO:0034063","stress granule assembly","biological_process","false"
"E7F1H9","located_in","GO:0010494","cytoplasmic stress granule","cellular_component","false"
"E7F1H9","involved_in","GO:2000737","negative regulation of stem cell differentiation","biological_process","false"
"E7F1H9","involved_in","GO:0098508","endothelial to hematopoietic transition","biological_process","false"
"E7F1H9","involved_in","GO:0001556","oocyte maturation","biological_process","false"
"E7F1H9","involved_in","GO:0007284","spermatogonial cell division","biological_process","false"
"E7F1H9","enables","GO:0062153","C5-methylcytidine-containing RNA reader activity","molecular_function","false"
"E7F1H9","located_in","GO:0000932","P-body","cellular_component","false"
"E7F1H9","involved_in","GO:0061157","mRNA destabilization","biological_process","false"
"E7F1H9","involved_in","GO:0007276","gamete generation","biological_process","false"
"E7F1H9","involved_in","GO:0048598","embryonic morphogenesis","biological_process","false"
"E7F1H9","enables","GO:1990247","N6-methyladenosine-containing RNA reader activity","molecular_function","false"
"E7F1H9","involved_in","GO:1902036","regulation of hematopoietic stem cell differentiation","biological_process","false"
"E7F1H9","involved_in","GO:0030155","regulation of cell adhesion","biological_process","false"
"E7F1H9","located_in","GO:0005634","nucleus","cellular_component","false"
"E7F1H9","involved_in","GO:0050767","regulation of neurogenesis","biological_process","false"
"E7F1H9","involved_in","GO:0060339","negative regulation of type I interferon-mediated signaling pathway","biological_process","false"
"E7F1H9","enables","GO:0003729","mRNA binding","molecular_function","false"
"E7F1H9","located_in","GO:0005737","cytoplasm","cellular_component","false"
"E7F1H9","involved_in","GO:0070925","organelle assembly","biological_process","false"
"E7F1H9","involved_in","GO:1903538","regulation of meiotic cell cycle process involved in oocyte maturation","biological_process","false"
"Q6TGS6","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q6TGS6","acts_upstream_of_or_within","GO:0006974","DNA damage response","biological_process","false"
"Q6TGS6","enables","GO:0005524","ATP binding","molecular_function","false"
"Q6TGS6","involved_in","GO:0006418","tRNA aminoacylation for protein translation","biological_process","false"
"Q6TGS6","involved_in","GO:0006437","tyrosyl-tRNA aminoacylation","biological_process","false"
"Q6TGS6","enables","GO:0016874","ligase activity","molecular_function","false"
"Q6TGS6","located_in","GO:0005634","nucleus","cellular_component","false"
"Q6TGS6","enables","GO:0004812","aminoacyl-tRNA ligase activity","molecular_function","false"
"Q6TGS6","involved_in","GO:0006412","translation","biological_process","false"
"Q6TGS6","part_of","GO:0017102","methionyl glutamyl tRNA synthetase complex","cellular_component","false"
"Q6TGS6","enables","GO:0000049","tRNA binding","molecular_function","false"
"Q6TGS6","enables","GO:0004831","tyrosine-tRNA ligase activity","molecular_function","false"
"Q6TGS6","enables","GO:0003723","RNA binding","molecular_function","false"
"Q6TGS6","enables","GO:0000166","nucleotide binding","molecular_function","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0021591","ventricular system development","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0021744","dorsal motor nucleus of vagus nerve development","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0008078","mesodermal cell migration","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0007420","brain development","biological_process","false"
"Q8JHF4","involved_in","GO:0016332","establishment or maintenance of polarity of embryonic epithelium","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0035088","establishment or maintenance of apical/basal cell polarity","biological_process","false"
"Q8JHF4","involved_in","GO:0002011","morphogenesis of an epithelial sheet","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0035050","embryonic heart tube development","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0001841","neural tube formation","biological_process","false"
"Q8JHF4","enables","GO:0005524","ATP binding","molecular_function","false"
"Q8JHF4","located_in","GO:0043296","apical junction complex","cellular_component","false"
"Q8JHF4","involved_in","GO:0021954","central nervous system neuron development","biological_process","false"
"Q8JHF4","located_in","GO:0070161","anchoring junction","cellular_component","false"
"Q8JHF4","located_in","GO:0001917","photoreceptor inner segment","cellular_component","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0045176","apical protein localization","biological_process","false"
"Q8JHF4","located_in","GO:0016020","membrane","cellular_component","false"
"Q8JHF4","located_in","GO:0005912","adherens junction","cellular_component","false"
"Q8JHF4","enables","GO:0000166","nucleotide binding","molecular_function","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0045199","maintenance of epithelial cell apical/basal polarity","biological_process","false"
"Q8JHF4","located_in","GO:0005634","nucleus","cellular_component","false"
"Q8JHF4","located_in","GO:0005923","bicellular tight junction","cellular_component","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0060041","retina development in camera-type eye","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0060059","embryonic retina morphogenesis in camera-type eye","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0055008","cardiac muscle tissue morphogenesis","biological_process","false"
"Q8JHF4","involved_in","GO:0072659","protein localization to plasma membrane","biological_process","false"
"Q8JHF4","located_in","GO:0005886","plasma membrane","cellular_component","false"
"Q8JHF4","involved_in","GO:0048699","generation of neurons","biological_process","false"
"Q8JHF4","involved_in","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0060042","retina morphogenesis in camera-type eye","biological_process","false"
"Q8JHF4","involved_in","GO:0021987","cerebral cortex development","biological_process","false"
"Q8JHF4","acts_upstream_of_or_within","GO:0098609","cell-cell adhesion","biological_process","false"
"Q8JHF4","located_in","GO:0016324","apical plasma membrane","cellular_component","false"
"Q6DBR4","involved_in","GO:0031573","mitotic intra-S DNA damage checkpoint signaling","biological_process","false"
"Q6DBR4","part_of","GO:0031298","replication fork protection complex","cellular_component","false"
"Q6DBR4","involved_in","GO:0044770","cell cycle phase transition","biological_process","false"
"Q6DBR4","enables","GO:0003677","DNA binding","molecular_function","false"
"Q6DBR4","part_of","GO:0000785","chromatin","cellular_component","false"
"Q6DBR4","involved_in","GO:0043111","replication fork arrest","biological_process","false"
"Q6DBR4","involved_in","GO:0000076","DNA replication checkpoint signaling","biological_process","false"
"Q6DBR4","involved_in","GO:0051301","cell division","biological_process","false"
"Q6DBR4","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q6DBR4","involved_in","GO:0006974","DNA damage response","biological_process","false"
"Q6DBR4","located_in","GO:0005634","nucleus","cellular_component","false"
"Q6DBR4","involved_in","GO:0008284","positive regulation of cell population proliferation","biological_process","false"
"Q6DBR4","involved_in","GO:0007049","cell cycle","biological_process","true"
"Q6DBR4","involved_in","GO:0031297","replication fork processing","biological_process","false"
"Q9W5Z2","enables","GO:0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0048382","mesendoderm development","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0021501","prechordal plate formation","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0043010","camera-type eye development","biological_process","false"
"Q9W5Z2","involved_in","GO:0006357","regulation of transcription by RNA polymerase II","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0042476","odontogenesis","biological_process","false"
"Q9W5Z2","involved_in","GO:0009653","anatomical structure morphogenesis","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0048703","embryonic viscerocranium morphogenesis","biological_process","false"
"Q9W5Z2","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0035462","determination of left/right asymmetry in diencephalon","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0048701","embryonic cranial skeleton morphogenesis","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0021538","epithalamus development","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0060325","face morphogenesis","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0060971","embryonic heart tube left/right pattern formation","biological_process","false"
"Q9W5Z2","involved_in","GO:0009887","animal organ morphogenesis","biological_process","false"
"Q9W5Z2","involved_in","GO:0048731","system development","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0061072","iris morphogenesis","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0048384","retinoic acid receptor signaling pathway","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0021986","habenula development","biological_process","false"
"Q9W5Z2","located_in","GO:0005737","cytoplasm","cellular_component","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0071907","determination of digestive tract left/right asymmetry","biological_process","false"
"Q9W5Z2","located_in","GO:0005634","nucleus","cellular_component","false"
"Q9W5Z2","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0061303","cornea development in camera-type eye","biological_process","false"
"Q9W5Z2","enables","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","molecular_function","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0048593","camera-type eye morphogenesis","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:1904103","regulation of convergent extension involved in gastrulation","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0061386","closure of optic fissure","biological_process","false"
"Q9W5Z2","enables","GO:0003677","DNA binding","molecular_function","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0048596","embryonic camera-type eye morphogenesis","biological_process","false"
"Q9W5Z2","acts_upstream_of_or_within","GO:0043114","regulation of vascular permeability","biological_process","false"
"B7ZC96","enables","GO:0005509","calcium ion binding","molecular_function","false"
"B7ZC96","located_in","GO:0016020","membrane","cellular_component","false"
"B7ZC96","enables","GO:0060072","large conductance calcium-activated potassium channel activity","molecular_function","false"
"B7ZC96","enables","GO:0046872","metal ion binding","molecular_function","false"
"B7ZC96","located_in","GO:0005886","plasma membrane","cellular_component","false"
"B7ZC96","enables","GO:0005267","potassium channel activity","molecular_function","false"
"B7ZC96","involved_in","GO:0034220","monoatomic ion transmembrane transport","biological_process","false"
"B7ZC96","part_of","GO:0034702","monoatomic ion channel complex","cellular_component","false"
"B7ZC96","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"B7ZC96","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"B7ZC96","located_in","GO:0045211","postsynaptic membrane","cellular_component","false"
"B7ZC96","acts_upstream_of_or_within","GO:0010996","response to auditory stimulus","biological_process","false"
"B7ZC96","enables","GO:0005216","monoatomic ion channel activity","molecular_function","false"
"B7ZC96","involved_in","GO:0006813","potassium ion transport","biological_process","false"
"B7ZC96","involved_in","GO:0071805","potassium ion transmembrane transport","biological_process","false"
"B7ZC96","enables","GO:0015269","calcium-activated potassium channel activity","molecular_function","false"
"Q9MIY2","enables","GO:0016651","oxidoreductase activity, acting on NAD(P)H","molecular_function","false"
"Q9MIY2","located_in","GO:0016020","membrane","cellular_component","false"
"Q9MIY2","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"Q9MIY2","involved_in","GO:0042773","ATP synthesis coupled electron transport","biological_process","false"
"Q9MIY2","enables","GO:0008137","NADH dehydrogenase (ubiquinone) activity","molecular_function","false"
